Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Hour,Minutes,Sales,City,State
141272,AAA Batteries (4-pack),1,2.99,2019-01-12 13:09:00,"818 Lincoln St, New York City, NY 10001",1,13,9,2.99,New York City,NY 10001
141273,Wired Headphones,2,11.99,2019-01-29 12:04:00,"994 13th St, Boston, MA 02215",1,12,4,23.98,Boston,MA 02215
141274,USB-C Charging Cable,1,11.95,2019-01-17 11:30:00,"8 Jackson St, Los Angeles, CA 90001",1,11,30,11.95,Los Angeles,CA 90001
141275,USB-C Charging Cable,1,11.95,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",1,16,6,11.95,Austin,TX 73301
141275,Wired Headphones,1,11.99,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",1,16,6,11.99,Austin,TX 73301
141276,Lightning Charging Cable,1,14.95,2019-01-21 22:23:00,"63 Cherry St, Los Angeles, CA 90001",1,22,23,14.95,Los Angeles,CA 90001
141277,Bose SoundSport Headphones,1,99.99,2019-01-13 19:07:00,"370 Lakeview St, Austin, TX 73301",1,19,7,99.99,Austin,TX 73301
141278,Lightning Charging Cable,1,14.95,2019-01-26 12:14:00,"100 Cherry St, New York City, NY 10001",1,12,14,14.95,New York City,NY 10001
141279,Lightning Charging Cable,1,14.95,2019-01-03 19:10:00,"938 14th St, Boston, MA 02215",1,19,10,14.95,Boston,MA 02215
141280,AAA Batteries (4-pack),1,2.99,2019-01-20 16:10:00,"530 7th St, Los Angeles, CA 90001",1,16,10,2.99,Los Angeles,CA 90001
141281,Lightning Charging Cable,1,14.95,2019-01-05 16:51:00,"274 2nd St, Atlanta, GA 30301",1,16,51,14.95,Atlanta,GA 30301
141282,Vareebadd Phone,1,400.0,2019-01-11 18:10:00,"125 Center St, New York City, NY 10001",1,18,10,400.0,New York City,NY 10001
141283,Flatscreen TV,1,300.0,2019-01-02 16:16:00,"68 Hickory St, Seattle, WA 98101",1,16,16,300.0,Seattle,WA 98101
141284,Wired Headphones,1,11.99,2019-01-29 18:30:00,"462 1st St, Los Angeles, CA 90001",1,18,30,11.99,Los Angeles,CA 90001
141285,AAA Batteries (4-pack),3,2.99,2019-01-14 14:13:00,"447 Cedar St, Seattle, WA 98101",1,14,13,8.97,Seattle,WA 98101
141286,27in 4K Gaming Monitor,1,389.99,2019-01-02 20:33:00,"505 Hickory St, Dallas, TX 75001",1,20,33,389.99,Dallas,TX 75001
141287,Bose SoundSport Headphones,1,99.99,2019-01-31 08:38:00,"386 Elm St, San Francisco, CA 94016",1,8,38,99.99,San Francisco,CA 94016
141288,Macbook Pro Laptop,1,1700.0,2019-01-19 08:17:00,"789 Washington St, Los Angeles, CA 90001",1,8,17,1700.0,Los Angeles,CA 90001
141289,20in Monitor,1,109.99,2019-01-28 11:17:00,"534 Elm St, Atlanta, GA 30301",1,11,17,109.99,Atlanta,GA 30301
141290,Apple Airpods Headphones,1,150.0,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",1,8,25,150.0,Los Angeles,CA 90001
141290,AA Batteries (4-pack),3,3.84,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",1,8,25,11.52,Los Angeles,CA 90001
141291,AA Batteries (4-pack),1,3.84,2019-01-26 18:11:00,"632 13th St, Los Angeles, CA 90001",1,18,11,3.84,Los Angeles,CA 90001
141292,AAA Batteries (4-pack),1,2.99,2019-01-21 08:46:00,"847 Ridge St, Los Angeles, CA 90001",1,8,46,2.99,Los Angeles,CA 90001
141293,USB-C Charging Cable,1,11.95,2019-01-18 12:21:00,"880 Washington St, Boston, MA 02215",1,12,21,11.95,Boston,MA 02215
141294,Bose SoundSport Headphones,1,99.99,2019-01-25 08:12:00,"907 Highland St, San Francisco, CA 94016",1,8,12,99.99,San Francisco,CA 94016
141295,AA Batteries (4-pack),1,3.84,2019-01-06 20:06:00,"898 Lakeview St, Austin, TX 73301",1,20,6,3.84,Austin,TX 73301
141296,USB-C Charging Cable,1,11.95,2019-01-20 00:21:00,"889 Cedar St, Atlanta, GA 30301",1,0,21,11.95,Atlanta,GA 30301
141297,Lightning Charging Cable,1,14.95,2019-01-04 11:09:00,"566 Highland St, San Francisco, CA 94016",1,11,9,14.95,San Francisco,CA 94016
141298,Lightning Charging Cable,1,14.95,2019-01-21 13:24:00,"81 10th St, Dallas, TX 75001",1,13,24,14.95,Dallas,TX 75001
141299,AAA Batteries (4-pack),1,2.99,2019-01-31 23:23:00,"836 Hill St, Dallas, TX 75001",1,23,23,2.99,Dallas,TX 75001
141300,Apple Airpods Headphones,1,150.0,2019-01-23 10:21:00,"121 Cherry St, Boston, MA 02215",1,10,21,150.0,Boston,MA 02215
141301,Apple Airpods Headphones,1,150.0,2019-01-27 11:58:00,"867 Hill St, New York City, NY 10001",1,11,58,150.0,New York City,NY 10001
141302,AAA Batteries (4-pack),2,2.99,2019-01-18 20:12:00,"90 14th St, Portland, OR 97035",1,20,12,5.98,Portland,OR 97035
141303,AA Batteries (4-pack),1,3.84,2019-01-19 09:23:00,"313 14th St, Seattle, WA 98101",1,9,23,3.84,Seattle,WA 98101
141304,USB-C Charging Cable,1,11.95,2019-01-28 13:10:00,"363 Willow St, Los Angeles, CA 90001",1,13,10,11.95,Los Angeles,CA 90001
141305,AAA Batteries (4-pack),3,2.99,2019-01-27 16:51:00,"756 Wilson St, Austin, TX 73301",1,16,51,8.97,Austin,TX 73301
141306,Wired Headphones,1,11.99,2019-01-19 10:25:00,"458 Forest St, San Francisco, CA 94016",1,10,25,11.99,San Francisco,CA 94016
141307,AAA Batteries (4-pack),1,2.99,2019-01-11 11:18:00,"895 Johnson St, Boston, MA 02215",1,11,18,2.99,Boston,MA 02215
141308,27in FHD Monitor,1,149.99,2019-01-12 12:00:00,"926 Cedar St, Portland, OR 97035",1,12,0,149.99,Portland,OR 97035
141309,AAA Batteries (4-pack),2,2.99,2019-01-20 07:02:00,"423 Elm St, San Francisco, CA 94016",1,7,2,5.98,San Francisco,CA 94016
141310,AAA Batteries (4-pack),1,2.99,2019-01-07 13:32:00,"679 8th St, San Francisco, CA 94016",1,13,32,2.99,San Francisco,CA 94016
141311,34in Ultrawide Monitor,1,379.99,2019-01-28 12:45:00,"223 North St, Atlanta, GA 30301",1,12,45,379.99,Atlanta,GA 30301
141312,Apple Airpods Headphones,1,150.0,2019-01-08 23:20:00,"741 11th St, San Francisco, CA 94016",1,23,20,150.0,San Francisco,CA 94016
141313,Lightning Charging Cable,1,14.95,2019-01-09 15:03:00,"38 Johnson St, Los Angeles, CA 90001",1,15,3,14.95,Los Angeles,CA 90001
141314,Macbook Pro Laptop,1,1700.0,2019-01-13 23:51:00,"700 Jefferson St, New York City, NY 10001",1,23,51,1700.0,New York City,NY 10001
141315,USB-C Charging Cable,1,11.95,2019-01-10 01:32:00,"842 8th St, Seattle, WA 98101",1,1,32,11.95,Seattle,WA 98101
141316,AAA Batteries (4-pack),3,2.99,2019-01-01 07:26:00,"235 South St, Seattle, WA 98101",1,7,26,8.97,Seattle,WA 98101
141317,27in FHD Monitor,1,149.99,2019-01-21 11:18:00,"875 Meadow St, New York City, NY 10001",1,11,18,149.99,New York City,NY 10001
141318,Bose SoundSport Headphones,1,99.99,2019-01-09 15:21:00,"789 Lakeview St, Boston, MA 02215",1,15,21,99.99,Boston,MA 02215
141319,Bose SoundSport Headphones,1,99.99,2019-01-01 10:43:00,"548 Maple St, Boston, MA 02215",1,10,43,99.99,Boston,MA 02215
141320,AA Batteries (4-pack),1,3.84,2019-01-24 13:37:00,"326 12th St, Los Angeles, CA 90001",1,13,37,3.84,Los Angeles,CA 90001
141321,Bose SoundSport Headphones,1,99.99,2019-01-10 09:07:00,"207 8th St, Los Angeles, CA 90001",1,9,7,99.99,Los Angeles,CA 90001
141322,AAA Batteries (4-pack),2,2.99,2019-01-12 21:56:00,"816 Lake St, Boston, MA 02215",1,21,56,5.98,Boston,MA 02215
141323,USB-C Charging Cable,1,11.95,2019-01-17 21:54:00,"240 River St, New York City, NY 10001",1,21,54,11.95,New York City,NY 10001
141324,USB-C Charging Cable,1,11.95,2019-01-04 23:36:00,"851 Maple St, San Francisco, CA 94016",1,23,36,11.95,San Francisco,CA 94016
141325,Bose SoundSport Headphones,1,99.99,2019-01-23 15:17:00,"880 Lake St, Austin, TX 73301",1,15,17,99.99,Austin,TX 73301
141326,Google Phone,1,600.0,2019-01-05 13:49:00,"131 Center St, San Francisco, CA 94016",1,13,49,600.0,San Francisco,CA 94016
141327,USB-C Charging Cable,1,11.95,2019-01-31 01:38:00,"238 Washington St, Los Angeles, CA 90001",1,1,38,11.95,Los Angeles,CA 90001
141328,ThinkPad Laptop,1,999.99,2019-01-06 23:18:00,"736 5th St, Seattle, WA 98101",1,23,18,999.99,Seattle,WA 98101
141329,USB-C Charging Cable,1,11.95,2019-01-01 16:01:00,"122 5th St, Portland, ME 04101",1,16,1,11.95,Portland,ME 04101
141330,Wired Headphones,1,11.99,2019-01-21 13:04:00,"391 5th St, Portland, OR 97035",1,13,4,11.99,Portland,OR 97035
141331,Flatscreen TV,1,300.0,2019-01-09 18:32:00,"299 Park St, San Francisco, CA 94016",1,18,32,300.0,San Francisco,CA 94016
141332,USB-C Charging Cable,1,11.95,2019-01-19 18:52:00,"207 7th St, Los Angeles, CA 90001",1,18,52,11.95,Los Angeles,CA 90001
141333,27in FHD Monitor,1,149.99,2019-01-01 13:58:00,"554 10th St, Los Angeles, CA 90001",1,13,58,149.99,Los Angeles,CA 90001
141334,USB-C Charging Cable,1,11.95,2019-01-15 02:05:00,"459 4th St, San Francisco, CA 94016",1,2,5,11.95,San Francisco,CA 94016
141335,AAA Batteries (4-pack),5,2.99,2019-01-12 18:16:00,"174 4th St, Los Angeles, CA 90001",1,18,16,14.950000000000001,Los Angeles,CA 90001
141336,iPhone,1,700.0,2019-01-09 18:23:00,"811 Hickory St, Portland, OR 97035",1,18,23,700.0,Portland,OR 97035
141337,Bose SoundSport Headphones,1,99.99,2019-01-09 09:22:00,"947 Church St, San Francisco, CA 94016",1,9,22,99.99,San Francisco,CA 94016
141338,AAA Batteries (4-pack),1,2.99,2019-01-29 16:19:00,"542 4th St, Dallas, TX 75001",1,16,19,2.99,Dallas,TX 75001
141339,AAA Batteries (4-pack),1,2.99,2019-01-28 12:52:00,"539 Lakeview St, Dallas, TX 75001",1,12,52,2.99,Dallas,TX 75001
141340,Lightning Charging Cable,1,14.95,2019-01-27 14:30:00,"710 Johnson St, Boston, MA 02215",1,14,30,14.95,Boston,MA 02215
141341,LG Dryer,1,600.0,2019-01-13 10:09:00,"844 Walnut St, Austin, TX 73301",1,10,9,600.0,Austin,TX 73301
141342,Wired Headphones,1,11.99,2019-01-26 21:13:00,"119 9th St, Seattle, WA 98101",1,21,13,11.99,Seattle,WA 98101
141343,Bose SoundSport Headphones,1,99.99,2019-01-24 13:36:00,"157 1st St, New York City, NY 10001",1,13,36,99.99,New York City,NY 10001
141344,Apple Airpods Headphones,1,150.0,2019-01-20 12:38:00,"443 Washington St, Portland, OR 97035",1,12,38,150.0,Portland,OR 97035
141345,USB-C Charging Cable,1,11.95,2019-01-09 13:55:00,"398 5th St, San Francisco, CA 94016",1,13,55,11.95,San Francisco,CA 94016
141346,Apple Airpods Headphones,1,150.0,2019-01-14 13:59:00,"285 Cherry St, Boston, MA 02215",1,13,59,150.0,Boston,MA 02215
141347,AA Batteries (4-pack),1,3.84,2019-01-27 17:46:00,"885 Walnut St, Atlanta, GA 30301",1,17,46,3.84,Atlanta,GA 30301
141348,USB-C Charging Cable,2,11.95,2019-01-26 18:56:00,"493 5th St, Portland, OR 97035",1,18,56,23.9,Portland,OR 97035
141349,Lightning Charging Cable,1,14.95,2019-01-03 20:51:00,"886 10th St, New York City, NY 10001",1,20,51,14.95,New York City,NY 10001
141350,Lightning Charging Cable,1,14.95,2019-01-01 11:17:00,"804 River St, San Francisco, CA 94016",1,11,17,14.95,San Francisco,CA 94016
141351,USB-C Charging Cable,2,11.95,2019-01-24 17:02:00,"865 Church St, San Francisco, CA 94016",1,17,2,23.9,San Francisco,CA 94016
141352,Lightning Charging Cable,1,14.95,2019-01-11 19:07:00,"800 4th St, Los Angeles, CA 90001",1,19,7,14.95,Los Angeles,CA 90001
141353,USB-C Charging Cable,1,11.95,2019-01-26 10:35:00,"870 Cherry St, New York City, NY 10001",1,10,35,11.95,New York City,NY 10001
141354,Bose SoundSport Headphones,1,99.99,2019-01-03 11:12:00,"869 Hill St, Atlanta, GA 30301",1,11,12,99.99,Atlanta,GA 30301
141355,27in 4K Gaming Monitor,1,389.99,2019-01-18 15:24:00,"674 Main St, Dallas, TX 75001",1,15,24,389.99,Dallas,TX 75001
141356,Lightning Charging Cable,1,14.95,2019-01-09 17:32:00,"336 1st St, Boston, MA 02215",1,17,32,14.95,Boston,MA 02215
141357,Lightning Charging Cable,1,14.95,2019-01-23 05:30:00,"850 River St, Atlanta, GA 30301",1,5,30,14.95,Atlanta,GA 30301
141358,Lightning Charging Cable,1,14.95,2019-01-05 15:31:00,"911 Madison St, San Francisco, CA 94016",1,15,31,14.95,San Francisco,CA 94016
141359,AAA Batteries (4-pack),2,2.99,2019-01-09 22:21:00,"383 11th St, Seattle, WA 98101",1,22,21,5.98,Seattle,WA 98101
141360,Macbook Pro Laptop,1,1700.0,2019-01-17 21:00:00,"263 Meadow St, Los Angeles, CA 90001",1,21,0,1700.0,Los Angeles,CA 90001
141361,Apple Airpods Headphones,2,150.0,2019-01-23 15:39:00,"181 Lakeview St, Portland, OR 97035",1,15,39,300.0,Portland,OR 97035
141362,Lightning Charging Cable,1,14.95,2019-01-02 22:17:00,"392 Cherry St, Atlanta, GA 30301",1,22,17,14.95,Atlanta,GA 30301
141363,Wired Headphones,1,11.99,2019-01-08 06:24:00,"921 Highland St, Dallas, TX 75001",1,6,24,11.99,Dallas,TX 75001
141364,AA Batteries (4-pack),1,3.84,2019-01-01 07:46:00,"657 Lincoln St, Dallas, TX 75001",1,7,46,3.84,Dallas,TX 75001
141365,Vareebadd Phone,1,400.0,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",1,11,19,400.0,New York City,NY 10001
141365,Wired Headphones,1,11.99,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",1,11,19,11.99,New York City,NY 10001
141366,Flatscreen TV,1,300.0,2019-01-17 22:34:00,"803 Church St, Seattle, WA 98101",1,22,34,300.0,Seattle,WA 98101
141367,27in 4K Gaming Monitor,1,389.99,2019-01-09 10:06:00,"23 13th St, San Francisco, CA 94016",1,10,6,389.99,San Francisco,CA 94016
141368,USB-C Charging Cable,1,11.95,2019-01-10 21:39:00,"387 Hill St, Los Angeles, CA 90001",1,21,39,11.95,Los Angeles,CA 90001
141369,Lightning Charging Cable,1,14.95,2019-01-21 21:03:00,"785 9th St, San Francisco, CA 94016",1,21,3,14.95,San Francisco,CA 94016
141370,AAA Batteries (4-pack),2,2.99,2019-01-24 20:53:00,"375 Center St, Seattle, WA 98101",1,20,53,5.98,Seattle,WA 98101
141371,Lightning Charging Cable,1,14.95,2019-01-23 18:34:00,"685 West St, Atlanta, GA 30301",1,18,34,14.95,Atlanta,GA 30301
141372,AAA Batteries (4-pack),1,2.99,2019-01-26 10:07:00,"134 Hickory St, Portland, ME 04101",1,10,7,2.99,Portland,ME 04101
141373,27in FHD Monitor,1,149.99,2019-01-20 13:08:00,"82 Hickory St, San Francisco, CA 94016",1,13,8,149.99,San Francisco,CA 94016
141374,Wired Headphones,1,11.99,2019-01-14 10:12:00,"386 12th St, Boston, MA 02215",1,10,12,11.99,Boston,MA 02215
141375,27in 4K Gaming Monitor,1,389.99,2019-01-10 13:51:00,"49 Center St, Los Angeles, CA 90001",1,13,51,389.99,Los Angeles,CA 90001
141376,Wired Headphones,1,11.99,2019-01-20 14:57:00,"32 West St, Los Angeles, CA 90001",1,14,57,11.99,Los Angeles,CA 90001
141377,Wired Headphones,1,11.99,2019-01-20 15:12:00,"711 11th St, San Francisco, CA 94016",1,15,12,11.99,San Francisco,CA 94016
141378,USB-C Charging Cable,1,11.95,2019-01-22 10:25:00,"777 North St, Boston, MA 02215",1,10,25,11.95,Boston,MA 02215
141379,AA Batteries (4-pack),1,3.84,2019-01-25 18:00:00,"378 Center St, San Francisco, CA 94016",1,18,0,3.84,San Francisco,CA 94016
141380,USB-C Charging Cable,1,11.95,2019-01-17 18:45:00,"868 14th St, Los Angeles, CA 90001",1,18,45,11.95,Los Angeles,CA 90001
141381,Bose SoundSport Headphones,1,99.99,2019-01-03 18:22:00,"336 Jackson St, Los Angeles, CA 90001",1,18,22,99.99,Los Angeles,CA 90001
141382,AAA Batteries (4-pack),1,2.99,2019-01-16 13:50:00,"613 Ridge St, Dallas, TX 75001",1,13,50,2.99,Dallas,TX 75001
141383,AAA Batteries (4-pack),1,2.99,2019-01-08 10:01:00,"418 11th St, Boston, MA 02215",1,10,1,2.99,Boston,MA 02215
141384,Google Phone,1,600.0,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",1,0,14,600.0,Boston,MA 02215
141384,USB-C Charging Cable,1,11.95,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",1,0,14,11.95,Boston,MA 02215
141385,Macbook Pro Laptop,1,1700.0,2019-01-10 12:59:00,"502 Walnut St, Atlanta, GA 30301",1,12,59,1700.0,Atlanta,GA 30301
141386,Lightning Charging Cable,1,14.95,2019-01-08 19:27:00,"692 13th St, New York City, NY 10001",1,19,27,14.95,New York City,NY 10001
141387,AAA Batteries (4-pack),1,2.99,2019-01-17 11:12:00,"807 Jackson St, San Francisco, CA 94016",1,11,12,2.99,San Francisco,CA 94016
141388,Lightning Charging Cable,1,14.95,2019-01-22 10:53:00,"24 Park St, Dallas, TX 75001",1,10,53,14.95,Dallas,TX 75001
141389,AA Batteries (4-pack),1,3.84,2019-01-26 11:07:00,"176 Church St, Los Angeles, CA 90001",1,11,7,3.84,Los Angeles,CA 90001
141390,Wired Headphones,1,11.99,2019-01-26 11:22:00,"667 Park St, New York City, NY 10001",1,11,22,11.99,New York City,NY 10001
141391,Bose SoundSport Headphones,1,99.99,2019-01-31 10:02:00,"375 Johnson St, New York City, NY 10001",1,10,2,99.99,New York City,NY 10001
141392,Apple Airpods Headphones,1,150.0,2019-01-25 13:51:00,"755 Cherry St, Seattle, WA 98101",1,13,51,150.0,Seattle,WA 98101
141393,USB-C Charging Cable,1,11.95,2019-01-18 17:57:00,"240 Meadow St, Boston, MA 02215",1,17,57,11.95,Boston,MA 02215
141394,iPhone,1,700.0,2019-01-06 16:54:00,"534 12th St, San Francisco, CA 94016",1,16,54,700.0,San Francisco,CA 94016
141395,AAA Batteries (4-pack),1,2.99,2019-01-29 16:20:00,"790 Hickory St, Portland, ME 04101",1,16,20,2.99,Portland,ME 04101
141396,USB-C Charging Cable,1,11.95,2019-01-26 14:10:00,"141 Elm St, San Francisco, CA 94016",1,14,10,11.95,San Francisco,CA 94016
141397,Lightning Charging Cable,1,14.95,2019-01-13 12:59:00,"940 8th St, New York City, NY 10001",1,12,59,14.95,New York City,NY 10001
141398,AAA Batteries (4-pack),1,2.99,2019-01-04 16:31:00,"33 Jackson St, Dallas, TX 75001",1,16,31,2.99,Dallas,TX 75001
141399,ThinkPad Laptop,1,999.99,2019-01-17 09:57:00,"830 Walnut St, Atlanta, GA 30301",1,9,57,999.99,Atlanta,GA 30301
141400,Lightning Charging Cable,1,14.95,2019-01-18 18:09:00,"215 Park St, New York City, NY 10001",1,18,9,14.95,New York City,NY 10001
141401,Apple Airpods Headphones,1,150.0,2019-01-23 12:50:00,"34 Cedar St, Portland, OR 97035",1,12,50,150.0,Portland,OR 97035
141402,AAA Batteries (4-pack),1,2.99,2019-01-07 12:56:00,"939 Lakeview St, Atlanta, GA 30301",1,12,56,2.99,Atlanta,GA 30301
141403,Lightning Charging Cable,1,14.95,2019-01-26 16:41:00,"216 Meadow St, Boston, MA 02215",1,16,41,14.95,Boston,MA 02215
141404,AA Batteries (4-pack),1,3.84,2019-01-29 20:06:00,"200 14th St, San Francisco, CA 94016",1,20,6,3.84,San Francisco,CA 94016
141405,Wired Headphones,1,11.99,2019-01-29 11:00:00,"247 Forest St, Los Angeles, CA 90001",1,11,0,11.99,Los Angeles,CA 90001
141406,USB-C Charging Cable,1,11.95,2019-01-28 12:02:00,"110 13th St, Seattle, WA 98101",1,12,2,11.95,Seattle,WA 98101
141407,Apple Airpods Headphones,1,150.0,2019-01-01 16:06:00,"946 12th St, Portland, ME 04101",1,16,6,150.0,Portland,ME 04101
141408,Apple Airpods Headphones,1,150.0,2019-01-07 13:25:00,"103 14th St, San Francisco, CA 94016",1,13,25,150.0,San Francisco,CA 94016
141409,Bose SoundSport Headphones,1,99.99,2019-01-01 21:49:00,"36 Highland St, Portland, ME 04101",1,21,49,99.99,Portland,ME 04101
141410,27in FHD Monitor,1,149.99,2019-01-03 22:02:00,"890 6th St, Dallas, TX 75001",1,22,2,149.99,Dallas,TX 75001
141411,Wired Headphones,1,11.99,2019-01-15 05:35:00,"350 Main St, New York City, NY 10001",1,5,35,11.99,New York City,NY 10001
141412,AA Batteries (4-pack),2,3.84,2019-01-14 17:16:00,"397 Dogwood St, Atlanta, GA 30301",1,17,16,7.68,Atlanta,GA 30301
141413,AA Batteries (4-pack),1,3.84,2019-01-24 17:54:00,"793 5th St, San Francisco, CA 94016",1,17,54,3.84,San Francisco,CA 94016
141414,Google Phone,1,600.0,2019-01-26 03:38:00,"609 14th St, New York City, NY 10001",1,3,38,600.0,New York City,NY 10001
141415,Wired Headphones,1,11.99,2019-01-12 19:02:00,"81 Madison St, San Francisco, CA 94016",1,19,2,11.99,San Francisco,CA 94016
141416,AAA Batteries (4-pack),1,2.99,2019-01-02 13:37:00,"209 North St, Atlanta, GA 30301",1,13,37,2.99,Atlanta,GA 30301
141417,Bose SoundSport Headphones,1,99.99,2019-01-03 08:21:00,"207 1st St, San Francisco, CA 94016",1,8,21,99.99,San Francisco,CA 94016
