Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Hour,Minutes,Sales,City,State
235602,AA Batteries (4-pack),2,3.84,2019-07-26 17:25:00,"442 South St, San Francisco, CA 94016",7,17,25,7.68,San Francisco,CA 94016
235603,27in FHD Monitor,1,149.99,2019-07-03 15:36:00,"546 2nd St, Los Angeles, CA 90001",7,15,36,149.99,Los Angeles,CA 90001
235604,USB-C Charging Cable,1,11.95,2019-07-02 16:33:00,"545 Cherry St, Dallas, TX 75001",7,16,33,11.95,Dallas,TX 75001
235605,34in Ultrawide Monitor,1,379.99,2019-07-15 02:15:00,"839 12th St, Los Angeles, CA 90001",7,2,15,379.99,Los Angeles,CA 90001
235606,Bose SoundSport Headphones,1,99.99,2019-07-20 12:26:00,"83 Madison St, San Francisco, CA 94016",7,12,26,99.99,San Francisco,CA 94016
235607,Bose SoundSport Headphones,1,99.99,2019-07-31 20:23:00,"672 12th St, San Francisco, CA 94016",7,20,23,99.99,San Francisco,CA 94016
235608,34in Ultrawide Monitor,1,379.99,2019-07-14 12:05:00,"688 6th St, San Francisco, CA 94016",7,12,5,379.99,San Francisco,CA 94016
235609,Macbook Pro Laptop,1,1700.0,2019-07-09 16:01:00,"730 Hickory St, Los Angeles, CA 90001",7,16,1,1700.0,Los Angeles,CA 90001
235610,USB-C Charging Cable,1,11.95,2019-07-30 11:23:00,"970 4th St, Los Angeles, CA 90001",7,11,23,11.95,Los Angeles,CA 90001
235611,Lightning Charging Cable,1,14.95,2019-07-28 14:16:00,"669 12th St, Los Angeles, CA 90001",7,14,16,14.95,Los Angeles,CA 90001
235612,Wired Headphones,1,11.99,2019-07-31 15:41:00,"304 Dogwood St, Seattle, WA 98101",7,15,41,11.99,Seattle,WA 98101
235613,Apple Airpods Headphones,1,150.0,2019-07-25 17:18:00,"371 North St, Los Angeles, CA 90001",7,17,18,150.0,Los Angeles,CA 90001
235614,Flatscreen TV,1,300.0,2019-07-09 07:32:00,"23 Cherry St, Dallas, TX 75001",7,7,32,300.0,Dallas,TX 75001
235615,AAA Batteries (4-pack),1,2.99,2019-07-28 13:40:00,"781 4th St, San Francisco, CA 94016",7,13,40,2.99,San Francisco,CA 94016
235616,ThinkPad Laptop,1,999.99,2019-07-14 23:27:00,"553 Center St, Seattle, WA 98101",7,23,27,999.99,Seattle,WA 98101
235617,20in Monitor,1,109.99,2019-07-18 10:57:00,"246 Jackson St, Atlanta, GA 30301",7,10,57,109.99,Atlanta,GA 30301
235618,Bose SoundSport Headphones,1,99.99,2019-07-13 10:46:00,"585 Johnson St, Portland, OR 97035",7,10,46,99.99,Portland,OR 97035
235619,Apple Airpods Headphones,1,150.0,2019-07-30 18:26:00,"696 Ridge St, Boston, MA 02215",7,18,26,150.0,Boston,MA 02215
235620,AA Batteries (4-pack),1,3.84,2019-07-23 23:59:00,"912 Jefferson St, Los Angeles, CA 90001",7,23,59,3.84,Los Angeles,CA 90001
235621,Vareebadd Phone,1,400.0,2019-07-20 12:06:00,"267 4th St, Atlanta, GA 30301",7,12,6,400.0,Atlanta,GA 30301
235622,Wired Headphones,1,11.99,2019-07-04 00:32:00,"153 13th St, Boston, MA 02215",7,0,32,11.99,Boston,MA 02215
235623,Wired Headphones,1,11.99,2019-07-08 15:45:00,"764 1st St, Seattle, WA 98101",7,15,45,11.99,Seattle,WA 98101
235624,AA Batteries (4-pack),1,3.84,2019-07-06 16:48:00,"690 12th St, San Francisco, CA 94016",7,16,48,3.84,San Francisco,CA 94016
235625,Macbook Pro Laptop,1,1700.0,2019-07-11 20:26:00,"42 6th St, Portland, OR 97035",7,20,26,1700.0,Portland,OR 97035
235626,USB-C Charging Cable,1,11.95,2019-07-03 18:16:00,"691 9th St, San Francisco, CA 94016",7,18,16,11.95,San Francisco,CA 94016
235627,20in Monitor,1,109.99,2019-07-18 23:18:00,"134 Walnut St, New York City, NY 10001",7,23,18,109.99,New York City,NY 10001
235628,AA Batteries (4-pack),1,3.84,2019-07-14 11:01:00,"711 River St, New York City, NY 10001",7,11,1,3.84,New York City,NY 10001
235629,Wired Headphones,1,11.99,2019-07-15 20:50:00,"366 Madison St, Austin, TX 73301",7,20,50,11.99,Austin,TX 73301
235630,Lightning Charging Cable,1,14.95,2019-07-31 12:28:00,"522 10th St, San Francisco, CA 94016",7,12,28,14.95,San Francisco,CA 94016
235631,AAA Batteries (4-pack),1,2.99,2019-07-01 09:37:00,"844 Madison St, Los Angeles, CA 90001",7,9,37,2.99,Los Angeles,CA 90001
235632,27in FHD Monitor,1,149.99,2019-07-30 15:31:00,"969 Sunset St, San Francisco, CA 94016",7,15,31,149.99,San Francisco,CA 94016
235633,USB-C Charging Cable,1,11.95,2019-07-02 17:08:00,"2 River St, Atlanta, GA 30301",7,17,8,11.95,Atlanta,GA 30301
235633,27in 4K Gaming Monitor,1,389.99,2019-07-02 17:08:00,"2 River St, Atlanta, GA 30301",7,17,8,389.99,Atlanta,GA 30301
235634,Lightning Charging Cable,1,14.95,2019-07-18 13:13:00,"255 5th St, Portland, OR 97035",7,13,13,14.95,Portland,OR 97035
235635,Apple Airpods Headphones,1,150.0,2019-07-02 15:43:00,"493 Wilson St, New York City, NY 10001",7,15,43,150.0,New York City,NY 10001
235636,Lightning Charging Cable,1,14.95,2019-07-18 09:16:00,"890 Pine St, San Francisco, CA 94016",7,9,16,14.95,San Francisco,CA 94016
235637,USB-C Charging Cable,1,11.95,2019-07-28 23:46:00,"450 South St, New York City, NY 10001",7,23,46,11.95,New York City,NY 10001
235638,USB-C Charging Cable,1,11.95,2019-07-09 12:00:00,"940 8th St, Seattle, WA 98101",7,12,0,11.95,Seattle,WA 98101
235639,Google Phone,1,600.0,2019-07-01 09:19:00,"259 Madison St, New York City, NY 10001",7,9,19,600.0,New York City,NY 10001
235640,Bose SoundSport Headphones,1,99.99,2019-07-15 17:07:00,"66 Maple St, New York City, NY 10001",7,17,7,99.99,New York City,NY 10001
235641,AAA Batteries (4-pack),1,2.99,2019-07-08 08:30:00,"973 Hill St, Los Angeles, CA 90001",7,8,30,2.99,Los Angeles,CA 90001
235642,Wired Headphones,2,11.99,2019-07-12 14:44:00,"513 South St, Portland, OR 97035",7,14,44,23.98,Portland,OR 97035
235643,Lightning Charging Cable,1,14.95,2019-07-11 13:21:00,"234 Lakeview St, Boston, MA 02215",7,13,21,14.95,Boston,MA 02215
235644,Apple Airpods Headphones,1,150.0,2019-07-19 12:25:00,"674 Jackson St, Los Angeles, CA 90001",7,12,25,150.0,Los Angeles,CA 90001
235645,Wired Headphones,2,11.99,2019-07-17 12:08:00,"307 Hickory St, New York City, NY 10001",7,12,8,23.98,New York City,NY 10001
235646,AA Batteries (4-pack),2,3.84,2019-07-20 22:33:00,"60 4th St, New York City, NY 10001",7,22,33,7.68,New York City,NY 10001
235647,AA Batteries (4-pack),2,3.84,2019-07-02 15:17:00,"152 West St, Seattle, WA 98101",7,15,17,7.68,Seattle,WA 98101
235648,Lightning Charging Cable,1,14.95,2019-07-07 14:30:00,"437 5th St, San Francisco, CA 94016",7,14,30,14.95,San Francisco,CA 94016
235649,Lightning Charging Cable,1,14.95,2019-07-09 10:03:00,"349 Forest St, Los Angeles, CA 90001",7,10,3,14.95,Los Angeles,CA 90001
235650,Lightning Charging Cable,1,14.95,2019-07-29 06:05:00,"626 8th St, Atlanta, GA 30301",7,6,5,14.95,Atlanta,GA 30301
235651,iPhone,1,700.0,2019-07-20 19:48:00,"65 8th St, New York City, NY 10001",7,19,48,700.0,New York City,NY 10001
235652,Apple Airpods Headphones,1,150.0,2019-07-06 18:07:00,"781 Sunset St, Atlanta, GA 30301",7,18,7,150.0,Atlanta,GA 30301
235653,Apple Airpods Headphones,1,150.0,2019-07-30 17:12:00,"182 Jefferson St, Seattle, WA 98101",7,17,12,150.0,Seattle,WA 98101
235654,Google Phone,1,600.0,2019-07-08 22:44:00,"553 Willow St, San Francisco, CA 94016",7,22,44,600.0,San Francisco,CA 94016
235655,Wired Headphones,1,11.99,2019-07-31 20:32:00,"298 Church St, Seattle, WA 98101",7,20,32,11.99,Seattle,WA 98101
235656,AA Batteries (4-pack),1,3.84,2019-07-25 16:04:00,"289 North St, San Francisco, CA 94016",7,16,4,3.84,San Francisco,CA 94016
235657,Wired Headphones,1,11.99,2019-07-16 21:09:00,"285 Dogwood St, Portland, OR 97035",7,21,9,11.99,Portland,OR 97035
235658,USB-C Charging Cable,1,11.95,2019-07-09 12:38:00,"716 Sunset St, San Francisco, CA 94016",7,12,38,11.95,San Francisco,CA 94016
235659,USB-C Charging Cable,1,11.95,2019-07-20 05:23:00,"451 Lake St, Los Angeles, CA 90001",7,5,23,11.95,Los Angeles,CA 90001
235660,USB-C Charging Cable,1,11.95,2019-07-31 11:38:00,"347 13th St, Los Angeles, CA 90001",7,11,38,11.95,Los Angeles,CA 90001
235661,20in Monitor,1,109.99,2019-07-29 08:28:00,"203 1st St, San Francisco, CA 94016",7,8,28,109.99,San Francisco,CA 94016
235662,Bose SoundSport Headphones,1,99.99,2019-07-19 21:03:00,"375 Wilson St, Los Angeles, CA 90001",7,21,3,99.99,Los Angeles,CA 90001
235663,AAA Batteries (4-pack),1,2.99,2019-07-29 20:46:00,"279 13th St, Los Angeles, CA 90001",7,20,46,2.99,Los Angeles,CA 90001
235664,Lightning Charging Cable,1,14.95,2019-07-29 11:03:00,"546 Washington St, Austin, TX 73301",7,11,3,14.95,Austin,TX 73301
235665,AA Batteries (4-pack),1,3.84,2019-07-23 17:19:00,"604 Ridge St, San Francisco, CA 94016",7,17,19,3.84,San Francisco,CA 94016
235666,AA Batteries (4-pack),1,3.84,2019-07-17 16:22:00,"530 Willow St, New York City, NY 10001",7,16,22,3.84,New York City,NY 10001
235667,AAA Batteries (4-pack),1,2.99,2019-07-29 06:53:00,"552 Sunset St, San Francisco, CA 94016",7,6,53,2.99,San Francisco,CA 94016
235668,Wired Headphones,1,11.99,2019-07-15 23:17:00,"701 Pine St, New York City, NY 10001",7,23,17,11.99,New York City,NY 10001
235669,iPhone,1,700.0,2019-07-29 15:39:00,"594 North St, Austin, TX 73301",7,15,39,700.0,Austin,TX 73301
235670,AA Batteries (4-pack),1,3.84,2019-07-25 15:38:00,"169 Main St, Los Angeles, CA 90001",7,15,38,3.84,Los Angeles,CA 90001
235671,Wired Headphones,1,11.99,2019-07-31 11:22:00,"681 Hickory St, New York City, NY 10001",7,11,22,11.99,New York City,NY 10001
235672,Wired Headphones,1,11.99,2019-07-28 15:35:00,"840 Walnut St, Atlanta, GA 30301",7,15,35,11.99,Atlanta,GA 30301
235673,27in FHD Monitor,1,149.99,2019-07-31 19:20:00,"732 Forest St, Los Angeles, CA 90001",7,19,20,149.99,Los Angeles,CA 90001
235674,Bose SoundSport Headphones,1,99.99,2019-07-21 17:17:00,"97 Hickory St, San Francisco, CA 94016",7,17,17,99.99,San Francisco,CA 94016
235675,AAA Batteries (4-pack),1,2.99,2019-07-06 01:37:00,"108 Main St, Los Angeles, CA 90001",7,1,37,2.99,Los Angeles,CA 90001
235676,Apple Airpods Headphones,1,150.0,2019-07-01 19:31:00,"974 Main St, Austin, TX 73301",7,19,31,150.0,Austin,TX 73301
235677,AA Batteries (4-pack),2,3.84,2019-07-19 00:37:00,"847 River St, Dallas, TX 75001",7,0,37,7.68,Dallas,TX 75001
235678,34in Ultrawide Monitor,1,379.99,2019-07-20 15:31:00,"605 River St, Boston, MA 02215",7,15,31,379.99,Boston,MA 02215
235679,Lightning Charging Cable,1,14.95,2019-07-26 09:34:00,"78 Meadow St, Seattle, WA 98101",7,9,34,14.95,Seattle,WA 98101
235680,Wired Headphones,1,11.99,2019-07-25 13:09:00,"879 8th St, New York City, NY 10001",7,13,9,11.99,New York City,NY 10001
235681,USB-C Charging Cable,1,11.95,2019-07-21 22:26:00,"959 Meadow St, Dallas, TX 75001",7,22,26,11.95,Dallas,TX 75001
235682,Apple Airpods Headphones,1,150.0,2019-07-09 18:16:00,"614 Meadow St, Boston, MA 02215",7,18,16,150.0,Boston,MA 02215
235683,AAA Batteries (4-pack),1,2.99,2019-07-13 12:01:00,"234 Cherry St, Boston, MA 02215",7,12,1,2.99,Boston,MA 02215
235684,AAA Batteries (4-pack),4,2.99,2019-07-21 15:49:00,"298 Dogwood St, San Francisco, CA 94016",7,15,49,11.96,San Francisco,CA 94016
235685,Apple Airpods Headphones,1,150.0,2019-07-09 19:01:00,"501 West St, San Francisco, CA 94016",7,19,1,150.0,San Francisco,CA 94016
235686,ThinkPad Laptop,1,999.99,2019-07-25 13:27:00,"960 8th St, Atlanta, GA 30301",7,13,27,999.99,Atlanta,GA 30301
235686,Google Phone,1,600.0,2019-07-25 13:27:00,"960 8th St, Atlanta, GA 30301",7,13,27,600.0,Atlanta,GA 30301
235687,Wired Headphones,1,11.99,2019-07-06 19:09:00,"375 2nd St, Los Angeles, CA 90001",7,19,9,11.99,Los Angeles,CA 90001
235688,Lightning Charging Cable,1,14.95,2019-07-01 08:50:00,"391 North St, Austin, TX 73301",7,8,50,14.95,Austin,TX 73301
235689,AAA Batteries (4-pack),1,2.99,2019-07-09 09:53:00,"376 Cherry St, Seattle, WA 98101",7,9,53,2.99,Seattle,WA 98101
235690,Lightning Charging Cable,1,14.95,2019-07-07 21:47:00,"184 Maple St, San Francisco, CA 94016",7,21,47,14.95,San Francisco,CA 94016
235691,27in FHD Monitor,1,149.99,2019-07-02 10:40:00,"730 Meadow St, Austin, TX 73301",7,10,40,149.99,Austin,TX 73301
235692,Wired Headphones,1,11.99,2019-07-23 18:53:00,"272 4th St, Los Angeles, CA 90001",7,18,53,11.99,Los Angeles,CA 90001
235693,USB-C Charging Cable,1,11.95,2019-07-27 11:51:00,"134 Maple St, Seattle, WA 98101",7,11,51,11.95,Seattle,WA 98101
235694,Vareebadd Phone,1,400.0,2019-07-06 09:53:00,"276 6th St, San Francisco, CA 94016",7,9,53,400.0,San Francisco,CA 94016
235695,iPhone,1,700.0,2019-07-08 12:09:00,"227 Elm St, Dallas, TX 75001",7,12,9,700.0,Dallas,TX 75001
235696,20in Monitor,1,109.99,2019-07-23 12:49:00,"839 North St, Portland, OR 97035",7,12,49,109.99,Portland,OR 97035
235697,USB-C Charging Cable,1,11.95,2019-07-15 09:46:00,"881 Sunset St, Austin, TX 73301",7,9,46,11.95,Austin,TX 73301
235698,AA Batteries (4-pack),1,3.84,2019-07-25 21:07:00,"152 Meadow St, Dallas, TX 75001",7,21,7,3.84,Dallas,TX 75001
235699,27in 4K Gaming Monitor,1,389.99,2019-07-07 13:37:00,"320 North St, San Francisco, CA 94016",7,13,37,389.99,San Francisco,CA 94016
235700,USB-C Charging Cable,1,11.95,2019-07-29 17:46:00,"558 Wilson St, Los Angeles, CA 90001",7,17,46,11.95,Los Angeles,CA 90001
235701,USB-C Charging Cable,1,11.95,2019-07-22 08:55:00,"137 4th St, San Francisco, CA 94016",7,8,55,11.95,San Francisco,CA 94016
235702,Bose SoundSport Headphones,1,99.99,2019-07-09 21:12:00,"152 7th St, Austin, TX 73301",7,21,12,99.99,Austin,TX 73301
235703,USB-C Charging Cable,1,11.95,2019-07-19 12:54:00,"272 Sunset St, Dallas, TX 75001",7,12,54,11.95,Dallas,TX 75001
235704,USB-C Charging Cable,1,11.95,2019-07-28 05:06:00,"29 Ridge St, New York City, NY 10001",7,5,6,11.95,New York City,NY 10001
235705,Apple Airpods Headphones,1,150.0,2019-07-20 16:53:00,"947 Lakeview St, San Francisco, CA 94016",7,16,53,150.0,San Francisco,CA 94016
235706,AAA Batteries (4-pack),2,2.99,2019-07-20 12:53:00,"959 Pine St, Austin, TX 73301",7,12,53,5.98,Austin,TX 73301
235707,Wired Headphones,1,11.99,2019-07-19 15:31:00,"86 10th St, Dallas, TX 75001",7,15,31,11.99,Dallas,TX 75001
235708,AAA Batteries (4-pack),4,2.99,2019-07-24 12:41:00,"380 Maple St, Seattle, WA 98101",7,12,41,11.96,Seattle,WA 98101
235709,iPhone,1,700.0,2019-07-28 17:17:00,"547 7th St, Los Angeles, CA 90001",7,17,17,700.0,Los Angeles,CA 90001
235710,Google Phone,1,600.0,2019-07-03 17:32:00,"627 Hickory St, San Francisco, CA 94016",7,17,32,600.0,San Francisco,CA 94016
235711,AA Batteries (4-pack),1,3.84,2019-07-18 12:34:00,"757 South St, Seattle, WA 98101",7,12,34,3.84,Seattle,WA 98101
235712,27in FHD Monitor,1,149.99,2019-07-19 17:34:00,"468 Maple St, San Francisco, CA 94016",7,17,34,149.99,San Francisco,CA 94016
235712,Lightning Charging Cable,1,14.95,2019-07-19 17:34:00,"468 Maple St, San Francisco, CA 94016",7,17,34,14.95,San Francisco,CA 94016
235713,Wired Headphones,1,11.99,2019-07-19 16:41:00,"39 Highland St, Los Angeles, CA 90001",7,16,41,11.99,Los Angeles,CA 90001
235714,34in Ultrawide Monitor,1,379.99,2019-07-24 15:00:00,"149 5th St, Atlanta, GA 30301",7,15,0,379.99,Atlanta,GA 30301
235715,Wired Headphones,1,11.99,2019-07-17 15:03:00,"782 Walnut St, Los Angeles, CA 90001",7,15,3,11.99,Los Angeles,CA 90001
235716,Macbook Pro Laptop,1,1700.0,2019-07-15 14:41:00,"252 Lakeview St, Dallas, TX 75001",7,14,41,1700.0,Dallas,TX 75001
235717,Google Phone,1,600.0,2019-07-28 11:06:00,"654 Pine St, Los Angeles, CA 90001",7,11,6,600.0,Los Angeles,CA 90001
235718,Wired Headphones,1,11.99,2019-07-19 12:28:00,"735 Main St, Portland, ME 04101",7,12,28,11.99,Portland,ME 04101
235719,USB-C Charging Cable,1,11.95,2019-07-23 16:06:00,"209 Main St, San Francisco, CA 94016",7,16,6,11.95,San Francisco,CA 94016
235720,AA Batteries (4-pack),2,3.84,2019-07-11 23:35:00,"721 4th St, Los Angeles, CA 90001",7,23,35,7.68,Los Angeles,CA 90001
235720,27in 4K Gaming Monitor,1,389.99,2019-07-11 23:35:00,"721 4th St, Los Angeles, CA 90001",7,23,35,389.99,Los Angeles,CA 90001
235721,AAA Batteries (4-pack),1,2.99,2019-07-13 21:26:00,"23 Main St, San Francisco, CA 94016",7,21,26,2.99,San Francisco,CA 94016
235722,USB-C Charging Cable,1,11.95,2019-07-27 21:17:00,"794 Jackson St, San Francisco, CA 94016",7,21,17,11.95,San Francisco,CA 94016
235723,AA Batteries (4-pack),1,3.84,2019-07-30 16:04:00,"113 Meadow St, San Francisco, CA 94016",7,16,4,3.84,San Francisco,CA 94016
235723,Apple Airpods Headphones,1,150.0,2019-07-30 16:04:00,"113 Meadow St, San Francisco, CA 94016",7,16,4,150.0,San Francisco,CA 94016
235724,iPhone,1,700.0,2019-07-04 22:15:00,"778 Cherry St, Atlanta, GA 30301",7,22,15,700.0,Atlanta,GA 30301
235725,Lightning Charging Cable,1,14.95,2019-07-23 22:08:00,"661 5th St, San Francisco, CA 94016",7,22,8,14.95,San Francisco,CA 94016
235726,Bose SoundSport Headphones,1,99.99,2019-07-10 19:46:00,"83 Johnson St, Los Angeles, CA 90001",7,19,46,99.99,Los Angeles,CA 90001
235727,AAA Batteries (4-pack),1,2.99,2019-07-19 15:02:00,"661 Dogwood St, Atlanta, GA 30301",7,15,2,2.99,Atlanta,GA 30301
235728,iPhone,1,700.0,2019-07-16 12:54:00,"415 Highland St, Dallas, TX 75001",7,12,54,700.0,Dallas,TX 75001
235729,USB-C Charging Cable,2,11.95,2019-07-15 10:43:00,"292 West St, New York City, NY 10001",7,10,43,23.9,New York City,NY 10001
235730,Wired Headphones,1,11.99,2019-07-05 22:25:00,"849 2nd St, New York City, NY 10001",7,22,25,11.99,New York City,NY 10001
235731,Wired Headphones,1,11.99,2019-07-13 18:03:00,"104 4th St, Los Angeles, CA 90001",7,18,3,11.99,Los Angeles,CA 90001
235732,Wired Headphones,1,11.99,2019-07-21 19:46:00,"564 Church St, New York City, NY 10001",7,19,46,11.99,New York City,NY 10001
235733,USB-C Charging Cable,2,11.95,2019-07-20 11:35:00,"947 West St, Portland, OR 97035",7,11,35,23.9,Portland,OR 97035
235734,Wired Headphones,2,11.99,2019-07-23 20:36:00,"298 Willow St, San Francisco, CA 94016",7,20,36,23.98,San Francisco,CA 94016
235735,27in 4K Gaming Monitor,1,389.99,2019-07-01 22:43:00,"689 Elm St, Dallas, TX 75001",7,22,43,389.99,Dallas,TX 75001
235736,USB-C Charging Cable,1,11.95,2019-07-22 16:07:00,"417 6th St, Los Angeles, CA 90001",7,16,7,11.95,Los Angeles,CA 90001
235737,USB-C Charging Cable,1,11.95,2019-07-06 18:13:00,"329 Church St, New York City, NY 10001",7,18,13,11.95,New York City,NY 10001
235738,Apple Airpods Headphones,1,150.0,2019-07-15 08:28:00,"452 Hickory St, San Francisco, CA 94016",7,8,28,150.0,San Francisco,CA 94016
235739,34in Ultrawide Monitor,1,379.99,2019-07-16 12:02:00,"284 Meadow St, San Francisco, CA 94016",7,12,2,379.99,San Francisco,CA 94016
235740,USB-C Charging Cable,1,11.95,2019-07-13 16:15:00,"199 River St, Atlanta, GA 30301",7,16,15,11.95,Atlanta,GA 30301
235741,AAA Batteries (4-pack),1,2.99,2019-07-01 09:27:00,"887 Elm St, Boston, MA 02215",7,9,27,2.99,Boston,MA 02215
235742,Bose SoundSport Headphones,1,99.99,2019-07-20 12:59:00,"508 Johnson St, San Francisco, CA 94016",7,12,59,99.99,San Francisco,CA 94016
235743,Wired Headphones,1,11.99,2019-07-22 12:37:00,"885 Willow St, San Francisco, CA 94016",7,12,37,11.99,San Francisco,CA 94016
235744,USB-C Charging Cable,1,11.95,2019-07-28 11:11:00,"339 4th St, San Francisco, CA 94016",7,11,11,11.95,San Francisco,CA 94016
235745,Apple Airpods Headphones,1,150.0,2019-07-13 10:08:00,"845 River St, San Francisco, CA 94016",7,10,8,150.0,San Francisco,CA 94016
235746,Macbook Pro Laptop,1,1700.0,2019-07-24 07:42:00,"135 Main St, Atlanta, GA 30301",7,7,42,1700.0,Atlanta,GA 30301
235747,Apple Airpods Headphones,1,150.0,2019-07-06 22:09:00,"201 4th St, Boston, MA 02215",7,22,9,150.0,Boston,MA 02215
235748,34in Ultrawide Monitor,1,379.99,2019-07-23 21:56:00,"685 Elm St, Atlanta, GA 30301",7,21,56,379.99,Atlanta,GA 30301
235749,Macbook Pro Laptop,1,1700.0,2019-07-04 18:49:00,"574 West St, New York City, NY 10001",7,18,49,1700.0,New York City,NY 10001
235750,AA Batteries (4-pack),1,3.84,2019-07-14 20:17:00,"455 Pine St, Seattle, WA 98101",7,20,17,3.84,Seattle,WA 98101
235751,Lightning Charging Cable,1,14.95,2019-07-04 21:59:00,"889 2nd St, Los Angeles, CA 90001",7,21,59,14.95,Los Angeles,CA 90001
235752,LG Washing Machine,1,600.0,2019-07-03 11:55:00,"531 Spruce St, Boston, MA 02215",7,11,55,600.0,Boston,MA 02215
235753,Lightning Charging Cable,1,14.95,2019-07-04 15:12:00,"761 Lake St, Portland, OR 97035",7,15,12,14.95,Portland,OR 97035
235754,USB-C Charging Cable,1,11.95,2019-07-10 12:35:00,"439 Madison St, Boston, MA 02215",7,12,35,11.95,Boston,MA 02215
235755,Google Phone,1,600.0,2019-07-10 03:41:00,"500 10th St, New York City, NY 10001",7,3,41,600.0,New York City,NY 10001
235756,Lightning Charging Cable,1,14.95,2019-07-11 11:03:00,"412 13th St, Los Angeles, CA 90001",7,11,3,14.95,Los Angeles,CA 90001
235757,Wired Headphones,1,11.99,2019-07-10 12:53:00,"171 Church St, Seattle, WA 98101",7,12,53,11.99,Seattle,WA 98101
235758,AA Batteries (4-pack),1,3.84,2019-07-03 13:16:00,"220 Hickory St, Boston, MA 02215",7,13,16,3.84,Boston,MA 02215
235759,Wired Headphones,1,11.99,2019-07-17 15:46:00,"160 Highland St, Austin, TX 73301",7,15,46,11.99,Austin,TX 73301
235760,AAA Batteries (4-pack),1,2.99,2019-07-05 10:17:00,"261 Dogwood St, Austin, TX 73301",7,10,17,2.99,Austin,TX 73301
235761,AAA Batteries (4-pack),2,2.99,2019-07-22 15:40:00,"167 Church St, New York City, NY 10001",7,15,40,5.98,New York City,NY 10001
235762,20in Monitor,1,109.99,2019-07-02 20:27:00,"740 West St, Austin, TX 73301",7,20,27,109.99,Austin,TX 73301
235763,Wired Headphones,1,11.99,2019-07-25 19:15:00,"670 Cherry St, Dallas, TX 75001",7,19,15,11.99,Dallas,TX 75001
235764,Macbook Pro Laptop,1,1700.0,2019-07-16 10:50:00,"725 Hickory St, New York City, NY 10001",7,10,50,1700.0,New York City,NY 10001
235765,Wired Headphones,1,11.99,2019-07-05 16:12:00,"233 11th St, Boston, MA 02215",7,16,12,11.99,Boston,MA 02215
235766,Flatscreen TV,1,300.0,2019-07-13 12:54:00,"716 Dogwood St, San Francisco, CA 94016",7,12,54,300.0,San Francisco,CA 94016
235767,Lightning Charging Cable,1,14.95,2019-07-29 21:39:00,"56 North St, Portland, OR 97035",7,21,39,14.95,Portland,OR 97035
235768,AAA Batteries (4-pack),2,2.99,2019-07-11 15:46:00,"354 6th St, Atlanta, GA 30301",7,15,46,5.98,Atlanta,GA 30301
235769,AAA Batteries (4-pack),1,2.99,2019-07-04 14:46:00,"783 Adams St, Boston, MA 02215",7,14,46,2.99,Boston,MA 02215
235770,27in FHD Monitor,1,149.99,2019-07-04 10:00:00,"251 11th St, Atlanta, GA 30301",7,10,0,149.99,Atlanta,GA 30301
235771,AA Batteries (4-pack),1,3.84,2019-07-25 12:49:00,"17 13th St, Boston, MA 02215",7,12,49,3.84,Boston,MA 02215
235772,Bose SoundSport Headphones,1,99.99,2019-07-15 16:03:00,"127 Church St, Seattle, WA 98101",7,16,3,99.99,Seattle,WA 98101
