Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Hour,Minutes,Sales,City,State
173340,iPhone,1,700.0,2019-03-07 14:03:00,"780 Forest St, Boston, MA 02215",3,14,3,700.0,Boston,MA 02215
173373,iPhone,1,700.0,2019-03-06 17:24:00,"695 9th St, Los Angeles, CA 90001",3,17,24,700.0,Los Angeles,CA 90001
173411,iPhone,1,700.0,2019-03-08 08:44:00,"399 Washington St, San Francisco, CA 94016",3,8,44,700.0,San Francisco,CA 94016
173421,iPhone,1,700.0,2019-03-22 10:27:00,"520 2nd St, Portland, OR 97035",3,10,27,700.0,Portland,OR 97035
173456,iPhone,1,700.0,2019-03-29 00:52:00,"235 6th St, New York City, NY 10001",3,0,52,700.0,New York City,NY 10001
173472,iPhone,1,700.0,2019-03-08 23:10:00,"145 5th St, San Francisco, CA 94016",3,23,10,700.0,San Francisco,CA 94016
173487,iPhone,1,700.0,2019-03-25 12:11:00,"948 Ridge St, Portland, OR 97035",3,12,11,700.0,Portland,OR 97035
173491,iPhone,1,700.0,2019-03-15 17:51:00,"738 Center St, San Francisco, CA 94016",3,17,51,700.0,San Francisco,CA 94016
173497,iPhone,1,700.0,2019-03-18 13:43:00,"690 Hill St, Portland, ME 04101",3,13,43,700.0,Portland,ME 04101
173498,iPhone,1,700.0,2019-03-08 23:36:00,"411 Washington St, New York City, NY 10001",3,23,36,700.0,New York City,NY 10001
173504,iPhone,1,700.0,2019-03-28 11:15:00,"983 Elm St, Boston, MA 02215",3,11,15,700.0,Boston,MA 02215
173582,iPhone,1,700.0,2019-03-02 22:26:00,"936 Meadow St, New York City, NY 10001",3,22,26,700.0,New York City,NY 10001
173602,iPhone,1,700.0,2019-03-09 11:13:00,"695 Wilson St, Atlanta, GA 30301",3,11,13,700.0,Atlanta,GA 30301
173685,iPhone,1,700.0,2019-03-11 12:39:00,"743 11th St, San Francisco, CA 94016",3,12,39,700.0,San Francisco,CA 94016
173700,iPhone,1,700.0,2019-03-14 07:06:00,"269 Walnut St, New York City, NY 10001",3,7,6,700.0,New York City,NY 10001
173716,iPhone,1,700.0,2019-03-06 11:27:00,"303 Center St, Dallas, TX 75001",3,11,27,700.0,Dallas,TX 75001
173776,iPhone,1,700.0,2019-03-04 10:23:00,"116 Lincoln St, San Francisco, CA 94016",3,10,23,700.0,San Francisco,CA 94016
173781,iPhone,1,700.0,2019-03-14 20:08:00,"981 Wilson St, Atlanta, GA 30301",3,20,8,700.0,Atlanta,GA 30301
173783,iPhone,1,700.0,2019-03-03 21:23:00,"439 Lake St, San Francisco, CA 94016",3,21,23,700.0,San Francisco,CA 94016
173839,iPhone,1,700.0,2019-03-12 13:19:00,"216 Meadow St, San Francisco, CA 94016",3,13,19,700.0,San Francisco,CA 94016
173883,iPhone,1,700.0,2019-03-27 11:58:00,"85 5th St, Seattle, WA 98101",3,11,58,700.0,Seattle,WA 98101
173928,iPhone,1,700.0,2019-03-21 00:23:00,"208 Highland St, Atlanta, GA 30301",3,0,23,700.0,Atlanta,GA 30301
173950,iPhone,1,700.0,2019-03-03 23:07:00,"767 6th St, San Francisco, CA 94016",3,23,7,700.0,San Francisco,CA 94016
173999,iPhone,1,700.0,2019-03-04 13:56:00,"951 Meadow St, Austin, TX 73301",3,13,56,700.0,Austin,TX 73301
174146,iPhone,1,700.0,2019-03-01 21:47:00,"516 1st St, New York City, NY 10001",3,21,47,700.0,New York City,NY 10001
174213,iPhone,1,700.0,2019-03-22 19:45:00,"946 5th St, San Francisco, CA 94016",3,19,45,700.0,San Francisco,CA 94016
174214,iPhone,1,700.0,2019-03-20 18:38:00,"822 Lake St, San Francisco, CA 94016",3,18,38,700.0,San Francisco,CA 94016
174227,iPhone,1,700.0,2019-03-28 14:16:00,"639 8th St, Dallas, TX 75001",3,14,16,700.0,Dallas,TX 75001
174243,iPhone,1,700.0,2019-03-03 21:28:00,"806 Church St, Austin, TX 73301",3,21,28,700.0,Austin,TX 73301
174341,iPhone,1,700.0,2019-03-31 18:20:00,"124 Maple St, Los Angeles, CA 90001",3,18,20,700.0,Los Angeles,CA 90001
174360,iPhone,1,700.0,2019-03-12 19:05:00,"362 Washington St, Atlanta, GA 30301",3,19,5,700.0,Atlanta,GA 30301
174381,iPhone,1,700.0,2019-03-26 16:36:00,"448 6th St, Austin, TX 73301",3,16,36,700.0,Austin,TX 73301
174403,iPhone,1,700.0,2019-03-23 09:57:00,"711 Jefferson St, Boston, MA 02215",3,9,57,700.0,Boston,MA 02215
174426,iPhone,1,700.0,2019-03-01 12:40:00,"497 Johnson St, Atlanta, GA 30301",3,12,40,700.0,Atlanta,GA 30301
174443,iPhone,1,700.0,2019-03-06 17:53:00,"230 Wilson St, San Francisco, CA 94016",3,17,53,700.0,San Francisco,CA 94016
174473,iPhone,1,700.0,2019-03-09 17:31:00,"100 11th St, Austin, TX 73301",3,17,31,700.0,Austin,TX 73301
174516,iPhone,1,700.0,2019-03-08 10:33:00,"647 Hill St, Portland, OR 97035",3,10,33,700.0,Portland,OR 97035
174518,iPhone,1,700.0,2019-03-05 20:43:00,"95 Main St, New York City, NY 10001",3,20,43,700.0,New York City,NY 10001
174524,iPhone,1,700.0,2019-03-14 15:24:00,"277 River St, Los Angeles, CA 90001",3,15,24,700.0,Los Angeles,CA 90001
174662,iPhone,1,700.0,2019-03-29 08:56:00,"517 Ridge St, San Francisco, CA 94016",3,8,56,700.0,San Francisco,CA 94016
174681,iPhone,1,700.0,2019-03-15 20:27:00,"652 Hill St, New York City, NY 10001",3,20,27,700.0,New York City,NY 10001
174714,iPhone,1,700.0,2019-03-09 09:20:00,"743 Lakeview St, New York City, NY 10001",3,9,20,700.0,New York City,NY 10001
174758,iPhone,1,700.0,2019-03-30 11:06:00,"55 Chestnut St, New York City, NY 10001",3,11,6,700.0,New York City,NY 10001
174770,iPhone,1,700.0,2019-03-29 18:47:00,"636 Johnson St, San Francisco, CA 94016",3,18,47,700.0,San Francisco,CA 94016
174876,iPhone,1,700.0,2019-03-12 16:31:00,"804 8th St, San Francisco, CA 94016",3,16,31,700.0,San Francisco,CA 94016
174894,iPhone,1,700.0,2019-03-30 22:53:00,"971 Johnson St, Los Angeles, CA 90001",3,22,53,700.0,Los Angeles,CA 90001
174901,iPhone,1,700.0,2019-03-02 14:41:00,"689 12th St, San Francisco, CA 94016",3,14,41,700.0,San Francisco,CA 94016
174930,iPhone,1,700.0,2019-03-06 10:42:00,"237 Adams St, San Francisco, CA 94016",3,10,42,700.0,San Francisco,CA 94016
174937,iPhone,1,700.0,2019-03-23 00:26:00,"284 14th St, Austin, TX 73301",3,0,26,700.0,Austin,TX 73301
175005,iPhone,1,700.0,2019-03-10 07:01:00,"912 Ridge St, San Francisco, CA 94016",3,7,1,700.0,San Francisco,CA 94016
175015,iPhone,1,700.0,2019-03-12 16:56:00,"161 Lake St, San Francisco, CA 94016",3,16,56,700.0,San Francisco,CA 94016
175038,iPhone,1,700.0,2019-03-15 20:04:00,"997 4th St, New York City, NY 10001",3,20,4,700.0,New York City,NY 10001
175039,iPhone,1,700.0,2019-03-26 18:19:00,"205 West St, Seattle, WA 98101",3,18,19,700.0,Seattle,WA 98101
175041,iPhone,1,700.0,2019-03-27 15:23:00,"996 Church St, Atlanta, GA 30301",3,15,23,700.0,Atlanta,GA 30301
175104,iPhone,1,700.0,2019-03-21 21:27:00,"885 Church St, Austin, TX 73301",3,21,27,700.0,Austin,TX 73301
175109,iPhone,1,700.0,2019-03-30 11:13:00,"459 11th St, Los Angeles, CA 90001",3,11,13,700.0,Los Angeles,CA 90001
175189,iPhone,1,700.0,2019-03-15 11:50:00,"727 13th St, Seattle, WA 98101",3,11,50,700.0,Seattle,WA 98101
175232,iPhone,1,700.0,2019-03-28 22:49:00,"572 Johnson St, Seattle, WA 98101",3,22,49,700.0,Seattle,WA 98101
175267,iPhone,1,700.0,2019-03-05 14:45:00,"254 Hickory St, Atlanta, GA 30301",3,14,45,700.0,Atlanta,GA 30301
175286,iPhone,1,700.0,2019-03-26 23:16:00,"987 Madison St, San Francisco, CA 94016",3,23,16,700.0,San Francisco,CA 94016
175332,iPhone,1,700.0,2019-03-21 20:40:00,"622 Wilson St, San Francisco, CA 94016",3,20,40,700.0,San Francisco,CA 94016
175356,iPhone,1,700.0,2019-03-22 13:41:00,"117 Sunset St, Atlanta, GA 30301",3,13,41,700.0,Atlanta,GA 30301
175377,iPhone,1,700.0,2019-03-29 13:11:00,"853 5th St, Dallas, TX 75001",3,13,11,700.0,Dallas,TX 75001
175425,iPhone,1,700.0,2019-03-25 16:19:00,"568 5th St, Los Angeles, CA 90001",3,16,19,700.0,Los Angeles,CA 90001
175474,iPhone,1,700.0,2019-03-19 22:20:00,"585 10th St, Boston, MA 02215",3,22,20,700.0,Boston,MA 02215
175496,iPhone,1,700.0,2019-03-12 12:36:00,"370 10th St, Los Angeles, CA 90001",3,12,36,700.0,Los Angeles,CA 90001
175499,iPhone,1,700.0,2019-03-10 09:50:00,"775 Center St, San Francisco, CA 94016",3,9,50,700.0,San Francisco,CA 94016
175517,iPhone,1,700.0,2019-03-24 19:51:00,"222 12th St, San Francisco, CA 94016",3,19,51,700.0,San Francisco,CA 94016
175536,iPhone,1,700.0,2019-03-14 12:59:00,"845 10th St, San Francisco, CA 94016",3,12,59,700.0,San Francisco,CA 94016
175542,iPhone,1,700.0,2019-03-27 01:51:00,"979 Madison St, Boston, MA 02215",3,1,51,700.0,Boston,MA 02215
175548,iPhone,1,700.0,2019-03-31 19:03:00,"886 13th St, Portland, OR 97035",3,19,3,700.0,Portland,OR 97035
175555,iPhone,1,700.0,2019-03-03 11:51:00,"496 Hill St, Portland, ME 04101",3,11,51,700.0,Portland,ME 04101
175568,iPhone,1,700.0,2019-03-23 02:39:00,"155 2nd St, Los Angeles, CA 90001",3,2,39,700.0,Los Angeles,CA 90001
175591,iPhone,1,700.0,2019-03-20 12:47:00,"903 South St, Los Angeles, CA 90001",3,12,47,700.0,Los Angeles,CA 90001
175594,iPhone,1,700.0,2019-03-07 16:26:00,"246 Dogwood St, Dallas, TX 75001",3,16,26,700.0,Dallas,TX 75001
175761,iPhone,1,700.0,2019-03-13 05:25:00,"356 North St, Portland, OR 97035",3,5,25,700.0,Portland,OR 97035
175832,iPhone,1,700.0,2019-03-26 16:59:00,"626 13th St, Dallas, TX 75001",3,16,59,700.0,Dallas,TX 75001
175863,iPhone,1,700.0,2019-03-09 22:53:00,"842 9th St, Portland, OR 97035",3,22,53,700.0,Portland,OR 97035
175866,iPhone,1,700.0,2019-03-26 18:07:00,"133 Adams St, New York City, NY 10001",3,18,7,700.0,New York City,NY 10001
175872,iPhone,1,700.0,2019-03-21 08:30:00,"36 Park St, Los Angeles, CA 90001",3,8,30,700.0,Los Angeles,CA 90001
175933,iPhone,1,700.0,2019-03-17 15:23:00,"653 Meadow St, Portland, OR 97035",3,15,23,700.0,Portland,OR 97035
175943,iPhone,1,700.0,2019-03-25 19:34:00,"904 Sunset St, San Francisco, CA 94016",3,19,34,700.0,San Francisco,CA 94016
175965,iPhone,1,700.0,2019-03-14 19:18:00,"912 Park St, San Francisco, CA 94016",3,19,18,700.0,San Francisco,CA 94016
175969,iPhone,1,700.0,2019-03-01 14:30:00,"551 Lincoln St, New York City, NY 10001",3,14,30,700.0,New York City,NY 10001
176053,iPhone,1,700.0,2019-03-18 13:41:00,"797 8th St, Boston, MA 02215",3,13,41,700.0,Boston,MA 02215
176102,iPhone,1,700.0,2019-03-21 09:04:00,"813 7th St, San Francisco, CA 94016",3,9,4,700.0,San Francisco,CA 94016
176129,iPhone,1,700.0,2019-03-16 17:44:00,"546 Highland St, Los Angeles, CA 90001",3,17,44,700.0,Los Angeles,CA 90001
176143,iPhone,1,700.0,2019-03-31 09:35:00,"158 4th St, Seattle, WA 98101",3,9,35,700.0,Seattle,WA 98101
176146,iPhone,1,700.0,2019-03-16 21:41:00,"31 Wilson St, New York City, NY 10001",3,21,41,700.0,New York City,NY 10001
176155,iPhone,1,700.0,2019-03-25 11:38:00,"73 11th St, Seattle, WA 98101",3,11,38,700.0,Seattle,WA 98101
176192,iPhone,1,700.0,2019-03-07 22:40:00,"315 River St, Los Angeles, CA 90001",3,22,40,700.0,Los Angeles,CA 90001
176193,iPhone,1,700.0,2019-03-10 01:11:00,"443 4th St, Dallas, TX 75001",3,1,11,700.0,Dallas,TX 75001
176217,iPhone,1,700.0,2019-03-09 12:25:00,"633 Center St, San Francisco, CA 94016",3,12,25,700.0,San Francisco,CA 94016
176241,iPhone,1,700.0,2019-03-18 10:28:00,"117 Meadow St, Boston, MA 02215",3,10,28,700.0,Boston,MA 02215
176247,iPhone,1,700.0,2019-03-12 00:07:00,"845 Forest St, Los Angeles, CA 90001",3,0,7,700.0,Los Angeles,CA 90001
176320,iPhone,1,700.0,2019-03-01 11:57:00,"385 Spruce St, Atlanta, GA 30301",3,11,57,700.0,Atlanta,GA 30301
176388,iPhone,1,700.0,2019-03-17 15:49:00,"212 Walnut St, New York City, NY 10001",3,15,49,700.0,New York City,NY 10001
176442,iPhone,1,700.0,2019-03-26 10:11:00,"809 13th St, San Francisco, CA 94016",3,10,11,700.0,San Francisco,CA 94016
176451,iPhone,1,700.0,2019-03-10 16:51:00,"651 11th St, Austin, TX 73301",3,16,51,700.0,Austin,TX 73301
176461,iPhone,1,700.0,2019-03-26 07:46:00,"136 7th St, Atlanta, GA 30301",3,7,46,700.0,Atlanta,GA 30301
176479,iPhone,1,700.0,2019-03-29 14:42:00,"666 Lake St, Los Angeles, CA 90001",3,14,42,700.0,Los Angeles,CA 90001
176484,iPhone,1,700.0,2019-03-17 15:59:00,"985 Willow St, San Francisco, CA 94016",3,15,59,700.0,San Francisco,CA 94016
176487,iPhone,1,700.0,2019-03-14 14:46:00,"92 Johnson St, Los Angeles, CA 90001",3,14,46,700.0,Los Angeles,CA 90001
176549,iPhone,1,700.0,2019-03-20 01:24:00,"604 Park St, Los Angeles, CA 90001",3,1,24,700.0,Los Angeles,CA 90001
176557,iPhone,1,700.0,2019-03-30 12:32:00,"83 Washington St, San Francisco, CA 94016",3,12,32,700.0,San Francisco,CA 94016
176581,iPhone,1,700.0,2019-04-09 21:38:00,"84 Jackson St, Boston, MA 02215",4,21,38,700.0,Boston,MA 02215
176608,iPhone,1,700.0,2019-04-11 12:01:00,"15 Cherry St, San Francisco, CA 94016",4,12,1,700.0,San Francisco,CA 94016
176651,iPhone,1,700.0,2019-04-07 13:14:00,"997 South St, Boston, MA 02215",4,13,14,700.0,Boston,MA 02215
176696,iPhone,1,700.0,2019-04-07 12:41:00,"343 Johnson St, New York City, NY 10001",4,12,41,700.0,New York City,NY 10001
176732,iPhone,1,700.0,2019-04-23 09:33:00,"504 Wilson St, Dallas, TX 75001",4,9,33,700.0,Dallas,TX 75001
176781,iPhone,1,700.0,2019-04-03 07:37:00,"976 Hickory St, Dallas, TX 75001",4,7,37,700.0,Dallas,TX 75001
176798,iPhone,1,700.0,2019-04-06 10:31:00,"445 Jefferson St, Atlanta, GA 30301",4,10,31,700.0,Atlanta,GA 30301
176828,iPhone,1,700.0,2019-04-07 22:13:00,"696 Highland St, Seattle, WA 98101",4,22,13,700.0,Seattle,WA 98101
176903,iPhone,1,700.0,2019-04-09 11:10:00,"684 Main St, Boston, MA 02215",4,11,10,700.0,Boston,MA 02215
176982,iPhone,1,700.0,2019-04-14 13:53:00,"237 Lake St, Los Angeles, CA 90001",4,13,53,700.0,Los Angeles,CA 90001
176993,iPhone,1,700.0,2019-04-07 09:43:00,"28 South St, Los Angeles, CA 90001",4,9,43,700.0,Los Angeles,CA 90001
177022,iPhone,1,700.0,2019-04-17 18:14:00,"216 Chestnut St, Los Angeles, CA 90001",4,18,14,700.0,Los Angeles,CA 90001
177032,iPhone,1,700.0,2019-04-22 07:29:00,"307 7th St, San Francisco, CA 94016",4,7,29,700.0,San Francisco,CA 94016
177038,iPhone,1,700.0,2019-04-03 12:11:00,"632 Sunset St, San Francisco, CA 94016",4,12,11,700.0,San Francisco,CA 94016
177069,iPhone,1,700.0,2019-04-17 13:40:00,"295 Jackson St, Portland, OR 97035",4,13,40,700.0,Portland,OR 97035
177072,iPhone,1,700.0,2019-04-01 13:11:00,"682 9th St, Portland, ME 04101",4,13,11,700.0,Portland,ME 04101
177085,iPhone,1,700.0,2019-04-19 20:31:00,"770 Elm St, New York City, NY 10001",4,20,31,700.0,New York City,NY 10001
177102,iPhone,1,700.0,2019-04-24 05:19:00,"542 Center St, New York City, NY 10001",4,5,19,700.0,New York City,NY 10001
177115,iPhone,1,700.0,2019-04-19 19:10:00,"71 6th St, San Francisco, CA 94016",4,19,10,700.0,San Francisco,CA 94016
177135,iPhone,1,700.0,2019-04-25 06:18:00,"528 Ridge St, Los Angeles, CA 90001",4,6,18,700.0,Los Angeles,CA 90001
177167,iPhone,1,700.0,2019-04-28 16:40:00,"39 Lakeview St, Boston, MA 02215",4,16,40,700.0,Boston,MA 02215
177178,iPhone,1,700.0,2019-04-07 00:02:00,"342 Dogwood St, Seattle, WA 98101",4,0,2,700.0,Seattle,WA 98101
177199,iPhone,1,700.0,2019-04-21 01:09:00,"640 Hill St, Austin, TX 73301",4,1,9,700.0,Austin,TX 73301
177213,iPhone,1,700.0,2019-04-25 10:04:00,"756 Lincoln St, Dallas, TX 75001",4,10,4,700.0,Dallas,TX 75001
177230,iPhone,1,700.0,2019-04-06 00:26:00,"16 River St, Portland, ME 04101",4,0,26,700.0,Portland,ME 04101
177239,iPhone,1,700.0,2019-04-13 12:17:00,"336 Maple St, San Francisco, CA 94016",4,12,17,700.0,San Francisco,CA 94016
177310,iPhone,1,700.0,2019-04-29 20:03:00,"68 Chestnut St, Los Angeles, CA 90001",4,20,3,700.0,Los Angeles,CA 90001
177316,iPhone,1,700.0,2019-04-01 10:25:00,"454 4th St, Dallas, TX 75001",4,10,25,700.0,Dallas,TX 75001
177318,iPhone,1,700.0,2019-04-10 20:44:00,"484 10th St, New York City, NY 10001",4,20,44,700.0,New York City,NY 10001
177329,iPhone,1,700.0,2019-04-29 08:12:00,"653 Walnut St, Seattle, WA 98101",4,8,12,700.0,Seattle,WA 98101
177351,iPhone,1,700.0,2019-04-13 07:52:00,"844 6th St, Dallas, TX 75001",4,7,52,700.0,Dallas,TX 75001
177430,iPhone,1,700.0,2019-04-08 12:05:00,"821 Sunset St, Seattle, WA 98101",4,12,5,700.0,Seattle,WA 98101
177441,iPhone,1,700.0,2019-04-16 14:38:00,"559 Elm St, Dallas, TX 75001",4,14,38,700.0,Dallas,TX 75001
177453,iPhone,1,700.0,2019-04-16 21:05:00,"865 Sunset St, Portland, OR 97035",4,21,5,700.0,Portland,OR 97035
177481,iPhone,1,700.0,2019-04-13 16:54:00,"135 Forest St, Dallas, TX 75001",4,16,54,700.0,Dallas,TX 75001
177496,iPhone,1,700.0,2019-04-07 19:54:00,"241 Walnut St, Los Angeles, CA 90001",4,19,54,700.0,Los Angeles,CA 90001
177506,iPhone,1,700.0,2019-04-02 07:46:00,"656 Pine St, Los Angeles, CA 90001",4,7,46,700.0,Los Angeles,CA 90001
177511,iPhone,1,700.0,2019-04-07 17:38:00,"719 North St, Los Angeles, CA 90001",4,17,38,700.0,Los Angeles,CA 90001
177522,iPhone,1,700.0,2019-04-03 22:41:00,"139 Hill St, Portland, OR 97035",4,22,41,700.0,Portland,OR 97035
177592,iPhone,1,700.0,2019-04-19 11:10:00,"448 Maple St, San Francisco, CA 94016",4,11,10,700.0,San Francisco,CA 94016
177626,iPhone,1,700.0,2019-04-19 07:53:00,"523 Main St, Atlanta, GA 30301",4,7,53,700.0,Atlanta,GA 30301
177676,iPhone,1,700.0,2019-04-27 14:33:00,"126 Forest St, Boston, MA 02215",4,14,33,700.0,Boston,MA 02215
177729,iPhone,1,700.0,2019-04-13 20:25:00,"318 6th St, Atlanta, GA 30301",4,20,25,700.0,Atlanta,GA 30301
177769,iPhone,1,700.0,2019-04-14 22:54:00,"728 Church St, Atlanta, GA 30301",4,22,54,700.0,Atlanta,GA 30301
177773,iPhone,1,700.0,2019-04-01 20:03:00,"435 8th St, Atlanta, GA 30301",4,20,3,700.0,Atlanta,GA 30301
177776,iPhone,1,700.0,2019-04-21 15:23:00,"958 Center St, Los Angeles, CA 90001",4,15,23,700.0,Los Angeles,CA 90001
177778,iPhone,1,700.0,2019-05-01 00:48:00,"478 West St, Boston, MA 02215",5,0,48,700.0,Boston,MA 02215
177797,iPhone,1,700.0,2019-04-27 14:38:00,"128 11th St, San Francisco, CA 94016",4,14,38,700.0,San Francisco,CA 94016
177874,iPhone,1,700.0,2019-04-04 18:23:00,"334 Willow St, Boston, MA 02215",4,18,23,700.0,Boston,MA 02215
177888,iPhone,1,700.0,2019-04-07 18:11:00,"530 Jefferson St, San Francisco, CA 94016",4,18,11,700.0,San Francisco,CA 94016
177971,iPhone,1,700.0,2019-04-30 08:05:00,"81 Lincoln St, San Francisco, CA 94016",4,8,5,700.0,San Francisco,CA 94016
177977,iPhone,1,700.0,2019-04-03 19:49:00,"725 Pine St, San Francisco, CA 94016",4,19,49,700.0,San Francisco,CA 94016
177996,iPhone,1,700.0,2019-04-07 17:20:00,"37 Jackson St, Atlanta, GA 30301",4,17,20,700.0,Atlanta,GA 30301
178003,iPhone,1,700.0,2019-04-04 18:52:00,"824 11th St, San Francisco, CA 94016",4,18,52,700.0,San Francisco,CA 94016
178007,iPhone,1,700.0,2019-04-14 13:54:00,"824 Jefferson St, New York City, NY 10001",4,13,54,700.0,New York City,NY 10001
178029,iPhone,1,700.0,2019-04-06 21:15:00,"800 9th St, Los Angeles, CA 90001",4,21,15,700.0,Los Angeles,CA 90001
178046,iPhone,1,700.0,2019-04-05 10:26:00,"767 Spruce St, New York City, NY 10001",4,10,26,700.0,New York City,NY 10001
178065,iPhone,1,700.0,2019-04-11 10:10:00,"552 Pine St, Atlanta, GA 30301",4,10,10,700.0,Atlanta,GA 30301
178083,iPhone,1,700.0,2019-04-28 12:26:00,"109 Cherry St, San Francisco, CA 94016",4,12,26,700.0,San Francisco,CA 94016
178118,iPhone,1,700.0,2019-04-27 11:48:00,"139 Dogwood St, Boston, MA 02215",4,11,48,700.0,Boston,MA 02215
178119,iPhone,1,700.0,2019-04-29 00:48:00,"453 9th St, Seattle, WA 98101",4,0,48,700.0,Seattle,WA 98101
178131,iPhone,1,700.0,2019-04-29 09:04:00,"865 Main St, Atlanta, GA 30301",4,9,4,700.0,Atlanta,GA 30301
178162,iPhone,1,700.0,2019-04-09 10:49:00,"888 North St, Seattle, WA 98101",4,10,49,700.0,Seattle,WA 98101
178238,iPhone,1,700.0,2019-04-23 22:09:00,"392 13th St, San Francisco, CA 94016",4,22,9,700.0,San Francisco,CA 94016
178242,iPhone,1,700.0,2019-04-17 15:29:00,"681 2nd St, Austin, TX 73301",4,15,29,700.0,Austin,TX 73301
178258,iPhone,1,700.0,2019-04-22 01:00:00,"479 9th St, Los Angeles, CA 90001",4,1,0,700.0,Los Angeles,CA 90001
178280,iPhone,1,700.0,2019-04-08 12:34:00,"806 Madison St, San Francisco, CA 94016",4,12,34,700.0,San Francisco,CA 94016
178313,iPhone,1,700.0,2019-04-11 12:27:00,"686 4th St, Boston, MA 02215",4,12,27,700.0,Boston,MA 02215
178364,iPhone,1,700.0,2019-04-16 10:21:00,"754 Sunset St, Portland, OR 97035",4,10,21,700.0,Portland,OR 97035
178377,iPhone,1,700.0,2019-04-20 04:12:00,"296 10th St, San Francisco, CA 94016",4,4,12,700.0,San Francisco,CA 94016
178447,iPhone,1,700.0,2019-04-29 20:11:00,"873 Lincoln St, Seattle, WA 98101",4,20,11,700.0,Seattle,WA 98101
178530,iPhone,1,700.0,2019-04-21 09:57:00,"109 West St, San Francisco, CA 94016",4,9,57,700.0,San Francisco,CA 94016
178592,iPhone,1,700.0,2019-04-05 22:07:00,"54 Spruce St, New York City, NY 10001",4,22,7,700.0,New York City,NY 10001
178670,iPhone,1,700.0,2019-04-20 19:04:00,"24 Lincoln St, Dallas, TX 75001",4,19,4,700.0,Dallas,TX 75001
178671,iPhone,1,700.0,2019-04-29 07:22:00,"349 Lakeview St, San Francisco, CA 94016",4,7,22,700.0,San Francisco,CA 94016
178707,iPhone,1,700.0,2019-04-11 18:33:00,"834 14th St, Los Angeles, CA 90001",4,18,33,700.0,Los Angeles,CA 90001
178749,iPhone,1,700.0,2019-04-30 15:53:00,"972 Hickory St, San Francisco, CA 94016",4,15,53,700.0,San Francisco,CA 94016
178825,iPhone,1,700.0,2019-04-02 14:00:00,"705 Center St, Atlanta, GA 30301",4,14,0,700.0,Atlanta,GA 30301
178885,iPhone,1,700.0,2019-04-28 19:16:00,"12 Hill St, San Francisco, CA 94016",4,19,16,700.0,San Francisco,CA 94016
178923,iPhone,1,700.0,2019-04-17 21:05:00,"381 Cherry St, San Francisco, CA 94016",4,21,5,700.0,San Francisco,CA 94016
178939,iPhone,1,700.0,2019-04-03 15:54:00,"793 Washington St, Seattle, WA 98101",4,15,54,700.0,Seattle,WA 98101
