Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Hour,Minutes,Sales,City,State
237858,iPhone,1,700.0,2019-08-27 13:33:00,"426 Spruce St, Portland, OR 97035",8,13,33,700.0,Portland,OR 97035
237878,iPhone,1,700.0,2019-08-14 07:22:00,"189 Cedar St, Boston, MA 02215",8,7,22,700.0,Boston,MA 02215
237941,iPhone,1,700.0,2019-08-02 11:11:00,"140 Madison St, Boston, MA 02215",8,11,11,700.0,Boston,MA 02215
237975,iPhone,1,700.0,2019-08-20 09:02:00,"890 Center St, Austin, TX 73301",8,9,2,700.0,Austin,TX 73301
237976,iPhone,1,700.0,2019-08-05 21:12:00,"582 Hickory St, Dallas, TX 75001",8,21,12,700.0,Dallas,TX 75001
237993,iPhone,1,700.0,2019-08-02 19:08:00,"232 Madison St, New York City, NY 10001",8,19,8,700.0,New York City,NY 10001
237998,iPhone,1,700.0,2019-08-27 12:18:00,"775 13th St, New York City, NY 10001",8,12,18,700.0,New York City,NY 10001
238024,iPhone,1,700.0,2019-08-30 12:02:00,"227 Elm St, San Francisco, CA 94016",8,12,2,700.0,San Francisco,CA 94016
238042,iPhone,1,700.0,2019-08-20 13:49:00,"18 Jackson St, Dallas, TX 75001",8,13,49,700.0,Dallas,TX 75001
238057,iPhone,1,700.0,2019-08-30 16:47:00,"203 6th St, Atlanta, GA 30301",8,16,47,700.0,Atlanta,GA 30301
238060,iPhone,1,700.0,2019-08-13 01:28:00,"395 South St, Boston, MA 02215",8,1,28,700.0,Boston,MA 02215
238094,iPhone,1,700.0,2019-08-02 13:48:00,"586 Main St, Austin, TX 73301",8,13,48,700.0,Austin,TX 73301
238096,iPhone,1,700.0,2019-08-30 15:59:00,"535 9th St, Atlanta, GA 30301",8,15,59,700.0,Atlanta,GA 30301
238112,iPhone,1,700.0,2019-08-24 14:42:00,"426 Cherry St, Austin, TX 73301",8,14,42,700.0,Austin,TX 73301
238120,iPhone,1,700.0,2019-08-03 09:28:00,"246 Elm St, San Francisco, CA 94016",8,9,28,700.0,San Francisco,CA 94016
238130,iPhone,1,700.0,2019-08-14 20:57:00,"666 2nd St, San Francisco, CA 94016",8,20,57,700.0,San Francisco,CA 94016
238149,iPhone,1,700.0,2019-08-14 16:10:00,"941 Madison St, Austin, TX 73301",8,16,10,700.0,Austin,TX 73301
238174,iPhone,1,700.0,2019-08-01 21:05:00,"455 8th St, Boston, MA 02215",8,21,5,700.0,Boston,MA 02215
238191,iPhone,1,700.0,2019-08-15 17:59:00,"762 10th St, Seattle, WA 98101",8,17,59,700.0,Seattle,WA 98101
238217,iPhone,1,700.0,2019-08-28 08:59:00,"527 9th St, Atlanta, GA 30301",8,8,59,700.0,Atlanta,GA 30301
238221,iPhone,1,700.0,2019-08-23 20:46:00,"237 1st St, Los Angeles, CA 90001",8,20,46,700.0,Los Angeles,CA 90001
238273,iPhone,1,700.0,2019-08-13 11:00:00,"865 Spruce St, San Francisco, CA 94016",8,11,0,700.0,San Francisco,CA 94016
238279,iPhone,1,700.0,2019-08-23 13:00:00,"609 Lincoln St, Los Angeles, CA 90001",8,13,0,700.0,Los Angeles,CA 90001
238362,iPhone,1,700.0,2019-08-18 13:13:00,"459 Wilson St, Austin, TX 73301",8,13,13,700.0,Austin,TX 73301
238379,iPhone,1,700.0,2019-08-02 10:19:00,"210 South St, New York City, NY 10001",8,10,19,700.0,New York City,NY 10001
238394,iPhone,1,700.0,2019-08-27 07:31:00,"154 2nd St, Boston, MA 02215",8,7,31,700.0,Boston,MA 02215
238407,iPhone,1,700.0,2019-08-02 20:44:00,"127 Park St, Atlanta, GA 30301",8,20,44,700.0,Atlanta,GA 30301
238413,iPhone,1,700.0,2019-08-09 13:31:00,"587 Park St, Boston, MA 02215",8,13,31,700.0,Boston,MA 02215
238433,iPhone,1,700.0,2019-08-29 17:58:00,"903 12th St, Los Angeles, CA 90001",8,17,58,700.0,Los Angeles,CA 90001
238441,iPhone,1,700.0,2019-08-25 23:16:00,"95 Hill St, New York City, NY 10001",8,23,16,700.0,New York City,NY 10001
238465,iPhone,1,700.0,2019-08-23 17:48:00,"607 River St, Seattle, WA 98101",8,17,48,700.0,Seattle,WA 98101
238620,iPhone,1,700.0,2019-08-29 21:03:00,"36 Hill St, Seattle, WA 98101",8,21,3,700.0,Seattle,WA 98101
238641,iPhone,1,700.0,2019-08-06 18:51:00,"534 9th St, Los Angeles, CA 90001",8,18,51,700.0,Los Angeles,CA 90001
238646,iPhone,1,700.0,2019-08-31 00:59:00,"816 Walnut St, New York City, NY 10001",8,0,59,700.0,New York City,NY 10001
238733,iPhone,1,700.0,2019-08-03 21:56:00,"509 Jackson St, Boston, MA 02215",8,21,56,700.0,Boston,MA 02215
238741,iPhone,1,700.0,2019-08-10 12:47:00,"487 9th St, San Francisco, CA 94016",8,12,47,700.0,San Francisco,CA 94016
238746,iPhone,1,700.0,2019-08-14 19:42:00,"390 River St, San Francisco, CA 94016",8,19,42,700.0,San Francisco,CA 94016
238758,iPhone,1,700.0,2019-08-30 13:48:00,"6 Jackson St, Seattle, WA 98101",8,13,48,700.0,Seattle,WA 98101
238772,iPhone,1,700.0,2019-08-29 15:24:00,"247 River St, San Francisco, CA 94016",8,15,24,700.0,San Francisco,CA 94016
238773,iPhone,1,700.0,2019-08-01 17:54:00,"417 Spruce St, New York City, NY 10001",8,17,54,700.0,New York City,NY 10001
238827,iPhone,1,700.0,2019-08-02 19:52:00,"91 11th St, San Francisco, CA 94016",8,19,52,700.0,San Francisco,CA 94016
238830,iPhone,1,700.0,2019-08-29 16:09:00,"48 Dogwood St, Boston, MA 02215",8,16,9,700.0,Boston,MA 02215
238876,iPhone,1,700.0,2019-08-03 16:18:00,"797 Ridge St, Dallas, TX 75001",8,16,18,700.0,Dallas,TX 75001
238895,iPhone,1,700.0,2019-08-14 13:51:00,"798 Walnut St, Los Angeles, CA 90001",8,13,51,700.0,Los Angeles,CA 90001
238902,iPhone,1,700.0,2019-08-02 22:41:00,"417 11th St, Boston, MA 02215",8,22,41,700.0,Boston,MA 02215
238915,iPhone,1,700.0,2019-08-11 13:04:00,"648 7th St, Dallas, TX 75001",8,13,4,700.0,Dallas,TX 75001
238959,iPhone,1,700.0,2019-08-06 10:21:00,"444 1st St, Boston, MA 02215",8,10,21,700.0,Boston,MA 02215
238970,iPhone,1,700.0,2019-08-28 10:24:00,"378 Hickory St, Los Angeles, CA 90001",8,10,24,700.0,Los Angeles,CA 90001
239006,iPhone,1,700.0,2019-08-19 00:02:00,"471 Park St, Los Angeles, CA 90001",8,0,2,700.0,Los Angeles,CA 90001
239063,iPhone,1,700.0,2019-08-10 18:52:00,"302 Maple St, Boston, MA 02215",8,18,52,700.0,Boston,MA 02215
239074,iPhone,1,700.0,2019-08-12 23:23:00,"788 Madison St, Los Angeles, CA 90001",8,23,23,700.0,Los Angeles,CA 90001
239121,iPhone,1,700.0,2019-08-09 20:37:00,"453 West St, San Francisco, CA 94016",8,20,37,700.0,San Francisco,CA 94016
239185,iPhone,1,700.0,2019-08-08 10:18:00,"324 Dogwood St, Los Angeles, CA 90001",8,10,18,700.0,Los Angeles,CA 90001
239188,iPhone,1,700.0,2019-08-11 10:44:00,"119 Adams St, Los Angeles, CA 90001",8,10,44,700.0,Los Angeles,CA 90001
239206,iPhone,1,700.0,2019-08-25 20:33:00,"201 Cedar St, Los Angeles, CA 90001",8,20,33,700.0,Los Angeles,CA 90001
239304,iPhone,1,700.0,2019-08-30 20:08:00,"694 North St, San Francisco, CA 94016",8,20,8,700.0,San Francisco,CA 94016
239341,iPhone,1,700.0,2019-08-25 23:28:00,"543 Lake St, Boston, MA 02215",8,23,28,700.0,Boston,MA 02215
239401,iPhone,1,700.0,2019-08-08 15:09:00,"752 2nd St, Seattle, WA 98101",8,15,9,700.0,Seattle,WA 98101
239420,iPhone,1,700.0,2019-08-18 14:35:00,"845 10th St, Boston, MA 02215",8,14,35,700.0,Boston,MA 02215
239452,iPhone,1,700.0,2019-08-12 12:42:00,"195 6th St, Boston, MA 02215",8,12,42,700.0,Boston,MA 02215
239510,iPhone,1,700.0,2019-08-22 13:53:00,"434 1st St, San Francisco, CA 94016",8,13,53,700.0,San Francisco,CA 94016
239543,iPhone,1,700.0,2019-08-11 15:37:00,"801 13th St, Dallas, TX 75001",8,15,37,700.0,Dallas,TX 75001
239565,iPhone,1,700.0,2019-08-13 18:28:00,"844 Park St, Austin, TX 73301",8,18,28,700.0,Austin,TX 73301
239580,iPhone,1,700.0,2019-08-15 12:19:00,"83 9th St, Seattle, WA 98101",8,12,19,700.0,Seattle,WA 98101
239618,iPhone,1,700.0,2019-08-19 14:04:00,"549 Jefferson St, Seattle, WA 98101",8,14,4,700.0,Seattle,WA 98101
239669,iPhone,1,700.0,2019-08-03 20:17:00,"551 Cherry St, Los Angeles, CA 90001",8,20,17,700.0,Los Angeles,CA 90001
239672,iPhone,1,700.0,2019-08-25 11:53:00,"857 Center St, Los Angeles, CA 90001",8,11,53,700.0,Los Angeles,CA 90001
239717,iPhone,1,700.0,2019-08-04 18:56:00,"425 9th St, New York City, NY 10001",8,18,56,700.0,New York City,NY 10001
239731,iPhone,1,700.0,2019-08-03 20:16:00,"605 Main St, San Francisco, CA 94016",8,20,16,700.0,San Francisco,CA 94016
239739,iPhone,1,700.0,2019-08-07 15:47:00,"786 Jackson St, Los Angeles, CA 90001",8,15,47,700.0,Los Angeles,CA 90001
239742,iPhone,1,700.0,2019-08-15 15:56:00,"465 Maple St, Dallas, TX 75001",8,15,56,700.0,Dallas,TX 75001
239753,iPhone,1,700.0,2019-08-31 12:59:00,"110 Walnut St, Boston, MA 02215",8,12,59,700.0,Boston,MA 02215
239758,iPhone,1,700.0,2019-08-28 07:25:00,"625 Wilson St, San Francisco, CA 94016",8,7,25,700.0,San Francisco,CA 94016
239801,iPhone,1,700.0,2019-08-09 19:15:00,"511 8th St, San Francisco, CA 94016",8,19,15,700.0,San Francisco,CA 94016
239802,iPhone,1,700.0,2019-08-21 09:53:00,"729 Wilson St, San Francisco, CA 94016",8,9,53,700.0,San Francisco,CA 94016
239825,iPhone,1,700.0,2019-08-01 10:17:00,"740 Church St, Atlanta, GA 30301",8,10,17,700.0,Atlanta,GA 30301
239846,iPhone,1,700.0,2019-08-17 13:32:00,"421 2nd St, Los Angeles, CA 90001",8,13,32,700.0,Los Angeles,CA 90001
239856,iPhone,1,700.0,2019-08-11 14:45:00,"483 River St, Atlanta, GA 30301",8,14,45,700.0,Atlanta,GA 30301
239869,iPhone,1,700.0,2019-08-06 21:59:00,"554 Adams St, San Francisco, CA 94016",8,21,59,700.0,San Francisco,CA 94016
239882,iPhone,1,700.0,2019-08-23 23:27:00,"579 North St, Portland, OR 97035",8,23,27,700.0,Portland,OR 97035
239883,iPhone,1,700.0,2019-08-04 06:45:00,"268 Main St, New York City, NY 10001",8,6,45,700.0,New York City,NY 10001
239927,iPhone,1,700.0,2019-08-09 20:35:00,"88 Maple St, Los Angeles, CA 90001",8,20,35,700.0,Los Angeles,CA 90001
239964,iPhone,1,700.0,2019-08-08 11:37:00,"732 Hickory St, San Francisco, CA 94016",8,11,37,700.0,San Francisco,CA 94016
239969,iPhone,1,700.0,2019-08-27 08:14:00,"128 Jefferson St, New York City, NY 10001",8,8,14,700.0,New York City,NY 10001
239987,iPhone,1,700.0,2019-08-09 20:50:00,"996 Lincoln St, Austin, TX 73301",8,20,50,700.0,Austin,TX 73301
239989,iPhone,1,700.0,2019-08-28 02:59:00,"12 Forest St, Seattle, WA 98101",8,2,59,700.0,Seattle,WA 98101
240027,iPhone,1,700.0,2019-08-05 08:58:00,"214 Church St, Boston, MA 02215",8,8,58,700.0,Boston,MA 02215
240067,iPhone,1,700.0,2019-08-15 15:10:00,"707 Lakeview St, Dallas, TX 75001",8,15,10,700.0,Dallas,TX 75001
240118,iPhone,1,700.0,2019-08-15 19:13:00,"559 Dogwood St, Austin, TX 73301",8,19,13,700.0,Austin,TX 73301
240146,iPhone,1,700.0,2019-08-06 18:44:00,"641 1st St, Los Angeles, CA 90001",8,18,44,700.0,Los Angeles,CA 90001
240198,iPhone,1,700.0,2019-08-14 23:21:00,"661 Madison St, New York City, NY 10001",8,23,21,700.0,New York City,NY 10001
240205,iPhone,1,700.0,2019-08-24 13:49:00,"13 Ridge St, Portland, OR 97035",8,13,49,700.0,Portland,OR 97035
240221,iPhone,1,700.0,2019-08-09 20:03:00,"714 Lake St, Portland, OR 97035",8,20,3,700.0,Portland,OR 97035
240224,iPhone,1,700.0,2019-08-28 10:13:00,"155 10th St, Boston, MA 02215",8,10,13,700.0,Boston,MA 02215
240226,iPhone,1,700.0,2019-08-15 12:07:00,"317 River St, Los Angeles, CA 90001",8,12,7,700.0,Los Angeles,CA 90001
240233,iPhone,1,700.0,2019-08-11 15:35:00,"70 2nd St, Boston, MA 02215",8,15,35,700.0,Boston,MA 02215
240268,iPhone,1,700.0,2019-08-11 12:12:00,"959 10th St, Los Angeles, CA 90001",8,12,12,700.0,Los Angeles,CA 90001
240333,iPhone,1,700.0,2019-08-06 16:22:00,"871 Meadow St, San Francisco, CA 94016",8,16,22,700.0,San Francisco,CA 94016
240390,iPhone,1,700.0,2019-08-25 14:48:00,"182 Madison St, Dallas, TX 75001",8,14,48,700.0,Dallas,TX 75001
240395,iPhone,1,700.0,2019-08-25 17:29:00,"181 Hickory St, Los Angeles, CA 90001",8,17,29,700.0,Los Angeles,CA 90001
240448,iPhone,1,700.0,2019-08-12 22:16:00,"845 Jackson St, Boston, MA 02215",8,22,16,700.0,Boston,MA 02215
240485,iPhone,1,700.0,2019-08-02 21:10:00,"255 9th St, San Francisco, CA 94016",8,21,10,700.0,San Francisco,CA 94016
240541,iPhone,1,700.0,2019-08-19 16:26:00,"418 14th St, Los Angeles, CA 90001",8,16,26,700.0,Los Angeles,CA 90001
240562,iPhone,1,700.0,2019-08-16 19:21:00,"822 8th St, New York City, NY 10001",8,19,21,700.0,New York City,NY 10001
240595,iPhone,1,700.0,2019-08-12 23:02:00,"137 Willow St, San Francisco, CA 94016",8,23,2,700.0,San Francisco,CA 94016
240615,iPhone,1,700.0,2019-08-20 22:57:00,"568 Willow St, San Francisco, CA 94016",8,22,57,700.0,San Francisco,CA 94016
240616,iPhone,1,700.0,2019-08-20 10:06:00,"984 Chestnut St, Los Angeles, CA 90001",8,10,6,700.0,Los Angeles,CA 90001
240631,iPhone,1,700.0,2019-08-20 10:21:00,"397 Hickory St, Austin, TX 73301",8,10,21,700.0,Austin,TX 73301
240667,iPhone,1,700.0,2019-08-30 21:54:00,"773 Spruce St, Austin, TX 73301",8,21,54,700.0,Austin,TX 73301
240676,iPhone,1,700.0,2019-08-31 07:04:00,"982 Pine St, San Francisco, CA 94016",8,7,4,700.0,San Francisco,CA 94016
240684,iPhone,1,700.0,2019-08-13 22:45:00,"84 Spruce St, New York City, NY 10001",8,22,45,700.0,New York City,NY 10001
240709,iPhone,1,700.0,2019-08-22 19:26:00,"462 7th St, Boston, MA 02215",8,19,26,700.0,Boston,MA 02215
240718,iPhone,1,700.0,2019-08-07 14:39:00,"76 Ridge St, Seattle, WA 98101",8,14,39,700.0,Seattle,WA 98101
240754,iPhone,1,700.0,2019-08-28 13:51:00,"788 Adams St, Dallas, TX 75001",8,13,51,700.0,Dallas,TX 75001
240759,iPhone,1,700.0,2019-08-20 22:38:00,"451 Highland St, Portland, ME 04101",8,22,38,700.0,Portland,ME 04101
240780,iPhone,1,700.0,2019-08-26 22:36:00,"292 Church St, San Francisco, CA 94016",8,22,36,700.0,San Francisco,CA 94016
240781,iPhone,1,700.0,2019-08-19 22:26:00,"576 Sunset St, Portland, OR 97035",8,22,26,700.0,Portland,OR 97035
240810,iPhone,1,700.0,2019-08-22 15:38:00,"570 Spruce St, Portland, OR 97035",8,15,38,700.0,Portland,OR 97035
240849,iPhone,1,700.0,2019-08-15 15:03:00,"780 Elm St, Portland, ME 04101",8,15,3,700.0,Portland,ME 04101
240852,iPhone,1,700.0,2019-08-02 21:14:00,"899 Lincoln St, Boston, MA 02215",8,21,14,700.0,Boston,MA 02215
240898,iPhone,1,700.0,2019-08-04 22:20:00,"880 Park St, San Francisco, CA 94016",8,22,20,700.0,San Francisco,CA 94016
240908,iPhone,1,700.0,2019-08-26 12:13:00,"335 9th St, San Francisco, CA 94016",8,12,13,700.0,San Francisco,CA 94016
241013,iPhone,1,700.0,2019-08-16 01:49:00,"296 Hill St, San Francisco, CA 94016",8,1,49,700.0,San Francisco,CA 94016
241088,iPhone,1,700.0,2019-08-14 03:32:00,"22 Center St, Austin, TX 73301",8,3,32,700.0,Austin,TX 73301
241126,iPhone,1,700.0,2019-08-16 21:35:00,"579 Lincoln St, New York City, NY 10001",8,21,35,700.0,New York City,NY 10001
241203,iPhone,1,700.0,2019-08-06 07:42:00,"433 Highland St, Atlanta, GA 30301",8,7,42,700.0,Atlanta,GA 30301
241208,iPhone,1,700.0,2019-08-13 12:08:00,"637 8th St, Los Angeles, CA 90001",8,12,8,700.0,Los Angeles,CA 90001
241211,iPhone,1,700.0,2019-08-06 17:40:00,"228 5th St, Los Angeles, CA 90001",8,17,40,700.0,Los Angeles,CA 90001
241224,iPhone,1,700.0,2019-08-18 09:42:00,"457 4th St, San Francisco, CA 94016",8,9,42,700.0,San Francisco,CA 94016
241233,iPhone,1,700.0,2019-08-15 22:46:00,"205 4th St, San Francisco, CA 94016",8,22,46,700.0,San Francisco,CA 94016
241254,iPhone,1,700.0,2019-08-06 20:44:00,"193 9th St, Boston, MA 02215",8,20,44,700.0,Boston,MA 02215
241256,iPhone,1,700.0,2019-08-10 10:12:00,"249 Meadow St, Boston, MA 02215",8,10,12,700.0,Boston,MA 02215
241263,iPhone,1,700.0,2019-08-18 14:40:00,"417 2nd St, New York City, NY 10001",8,14,40,700.0,New York City,NY 10001
241293,iPhone,1,700.0,2019-08-26 23:30:00,"319 Ridge St, Boston, MA 02215",8,23,30,700.0,Boston,MA 02215
